unit_m,  c_time,       chm_s, qcrs_s, bmso_s, Tb_s,Tbl_s,  vsat_s, voc_stat_s, dv_dyn_s, vb_s, ib_s, ib_in_s, ib_charge_s, ioc_s, sat_s, dq_s, soc_s, reset_s,,,,,,,,,,,,,,,,,,,,,
unit_sim,74770570.904,0,390240,0,11.4325,11.4325,13.74573,13.11531,0.30875,13.66198,31.515,31.075,31.075,20.304,0,-98843.6,0.70695,0, ,,,,,,,,,,,,,,,,,,,,
unit_sim,74770571.104,0,390240,0,11.4325,11.4325,13.74573,13.11532,0.31141,13.66465,32.053,31.32,31.32,20.304,0,-98837.3,0.70697,0, ,,,,,,,,,,,,,,,,,,,,
unit_sim,74770571.304,0,390240,0,11.4325,11.4325,13.74573,13.11533,0.3089,13.66214,31.466,31.369,31.369,20.304,0,-98831,0.70699,0, ,,,,,,,,,,,,,,,,,,,,
unit_sim,74770571.504,0,390240,0,11.4325,11.4325,13.74573,13.11535,0.30887,13.66211,31.418,31.32,31.32,20.304,0,-98824.8,0.70701,0, ,,,,,,,,,,,,,,,,,,,,
unit_sim,74770571.704,0,390240,0,11.4325,11.4325,13.74573,13.11536,0.30928,13.66253,31.466,31.711,31.711,20.304,0,-98818.5,0.70703,0, ,,,,,,,,,,,,,,,,,,,,
unit_sim,74770571.904,0,390240,0,11.4325,11.4325,13.74573,13.11537,0.30834,13.6616,31.222,31.32,31.32,20.304,0,-98812.2,0.70704,0, ,,,,,,,,,,,,,,,,,,,,
unit_sim,74770572.104,0,390240,0,11.4325,11.4325,13.74573,13.11538,0.30852,13.66179,31.222,31.466,31.466,20.304,0,-98806,0.70706,0, ,,,,,,,,,,,,,,,,,,,,
unit_sim,74770572.304,0,390240,0,11.4325,11.4325,13.74573,13.11539,0.30983,13.6631,31.466,31.662,31.662,20.304,0,-98799.7,0.70708,0, ,,,,,,,,,,,,,,,,,,,,
unit_sim,74770572.504,0,390240,0,11.4325,11.4325,13.74573,13.1154,0.31047,13.66375,31.564,31.613,31.613,20.304,0,-98793.4,0.7071,0, ,,,,,,,,,,,,,,,,,,,,
unit_sim,74770572.704,0,390240,0,11.4325,11.4325,13.74573,13.11541,0.31088,13.66416,31.613,31.515,31.515,20.303,0,-98787.1,0.70712,0, ,,,,,,,,,,,,,,,,,,,,
unit_sim,74770572.904,0,390240,0,11.4325,11.4325,13.74573,13.11542,0.31377,13.66706,32.2,31.613,31.613,20.303,0,-98780.7,0.70714,0, ,,,,,,,,,,,,,,,,,,,,
unit_sim,74770573.104,0,390240,0,11.4325,11.4325,13.74573,13.11544,0.31284,13.66613,31.956,31.76,31.76,20.303,0,-98774.3,0.70716,0, ,,,,,,,,,,,,,,,,,,,,
unit_sim,74770573.304,0,390240,0,11.4325,11.4325,13.74573,13.11545,0.3101,13.6634,31.32,31.466,31.466,20.303,0,-98768.1,0.70718,0, ,,,,,,,,,,,,,,,,,,,,
unit_sim,74770573.504,0,390240,0,11.4325,11.4325,13.74573,13.11546,0.31051,13.66381,31.369,31.271,31.271,20.303,0,-98761.8,0.70719,0, ,,,,,,,,,,,,,,,,,,,,
unit_sim,74770573.704,0,390240,0,11.4325,11.4325,13.74573,13.11547,0.31069,13.664,31.369,31.418,31.418,20.303,0,-98755.5,0.70721,0, ,,,,,,,,,,,,,,,,,,,,
unit_sim,74770573.904,0,390240,0,11.4325,11.4325,13.74573,13.11548,0.31267,13.66599,31.76,31.222,31.222,20.303,0,-98749.2,0.70723,0, ,,,,,,,,,,,,,,,,,,,,
unit_sim,74770574.104,0,390240,0,11.4325,11.4325,13.74573,13.11549,0.31128,13.6646,31.418,31.466,31.466,20.303,0,-98743,0.70725,0, ,,,,,,,,,,,,,,,,,,,,
unit_sim,74770574.304,0,390240,0,11.4325,11.4325,13.74573,13.1155,0.31101,13.66434,31.32,31.564,31.564,20.303,0,-98736.7,0.70727,0, ,,,,,,,,,,,,,,,,,,,,
unit_sim,74770574.504,0,390240,0,11.4325,11.4325,13.74573,13.11551,0.31209,13.66542,31.515,30.977,30.977,20.303,0,-98730.4,0.70729,0, ,,,,,,,,,,,,,,,,,,,,
unit_sim,74770574.704,0,390240,0,11.4325,11.4325,13.74573,13.11553,0.30957,13.6629,30.928,31.173,31.173,20.302,0,-98724.2,0.70731,0, ,,,,,,,,,,,,,,,,,,,,
unit_sim,74770574.904,0,390240,0,11.4325,11.4325,13.74573,13.11554,0.31064,13.66398,31.124,31.564,31.564,20.302,0,-98718,0.70732,0, ,,,,,,,,,,,,,,,,,,,,
unit_sim,74770575.104,0,390240,0,11.4325,11.4325,13.74573,13.11555,0.3124,13.66574,31.466,31.271,31.271,20.302,0,-98711.7,0.70734,0, ,,,,,,,,,,,,,,,,,,,,
unit_sim,74770575.304,0,390240,0,11.4325,11.4325,13.74573,13.11556,0.31122,13.66458,31.173,30.977,30.977,20.302,0,-98705.5,0.70736,0, ,,,,,,,,,,,,,,,,,,,,
unit_sim,74770575.504,0,390240,0,11.4325,11.4325,13.74573,13.11557,0.31049,13.66385,30.977,31.222,31.222,20.302,0,-98699.3,0.70738,0, ,,,,,,,,,,,,,,,,,,,,
unit_sim,74770575.704,0,390240,0,11.4325,11.4325,13.74573,13.11558,0.31202,13.66538,31.271,31.173,31.173,20.302,0,-98693.1,0.7074,0, ,,,,,,,,,,,,,,,,,,,,
unit_sim,74770575.904,0,390240,0,11.4325,11.4325,13.74573,13.11559,0.31399,13.66736,31.662,31.418,31.418,20.302,0,-98686.8,0.70742,0, ,,,,,,,,,,,,,,,,,,,,
unit_sim,74770576.104,0,390240,0,11.4325,11.4325,13.74573,13.1156,0.31237,13.66574,31.271,31.711,31.711,20.302,0,-98680.5,0.70744,0, ,,,,,,,,,,,,,,,,,,,,
unit_sim,74770576.304,0,390240,0,11.4325,11.4325,13.74573,13.11561,0.3139,13.66728,31.564,31.173,31.173,20.302,0,-98674.2,0.70745,0, ,,,,,,,,,,,,,,,,,,,,
unit_sim,74770576.504,0,390240,0,11.4325,11.4325,13.74573,13.11563,0.3125,13.66588,31.222,31.418,31.418,20.302,0,-98668,0.70747,0, ,,,,,,,,,,,,,,,,,,,,
unit_sim,74770576.704,0,390240,0,11.4325,11.4325,13.74573,13.11564,0.3138,13.66719,31.466,31.32,31.32,20.301,0,-98661.7,0.70749,0, ,,,,,,,,,,,,,,,,,,,,
unit_sim,74770576.904,0,390240,0,11.4325,11.4325,13.74573,13.11565,0.31149,13.66489,30.928,31.173,31.173,20.301,0,-98655.5,0.70751,0, ,,,,,,,,,,,,,,,,,,,,
unit_sim,74770577.104,0,390240,0,11.4325,11.4325,13.74573,13.11566,0.31256,13.66597,31.124,30.977,30.977,20.301,0,-98649.3,0.70753,0, ,,,,,,,,,,,,,,,,,,,,
unit_sim,74770577.304,0,390240,0,11.4325,11.4325,13.74573,13.11567,0.31363,13.66704,31.32,31.466,31.466,20.301,0,-98643,0.70755,0, ,,,,,,,,,,,,,,,,,,,,
unit_sim,74770577.504,0,390240,0,11.4325,11.4325,13.74573,13.11568,0.31268,13.6661,31.075,31.32,31.32,20.301,0,-98636.8,0.70756,0, ,,,,,,,,,,,,,,,,,,,,
unit_sim,74770577.704,0,390240,0,11.4325,11.4325,13.74573,13.11569,0.3151,13.66852,31.564,31.075,31.075,20.301,0,-98630.5,0.70758,0, ,,,,,,,,,,,,,,,,,,,,
unit_sim,74770577.904,0,390240,0,11.4325,11.4325,13.74573,13.1157,0.31302,13.66645,31.075,31.613,31.613,20.301,0,-98624.3,0.7076,0, ,,,,,,,,,,,,,,,,,,,,
unit_sim,74770578.104,0,390240,0,11.4325,11.4325,13.74573,13.11572,0.31139,13.66482,30.684,31.466,31.466,20.301,0,-98618.1,0.70762,0, ,,,,,,,,,,,,,,,,,,,,
unit_sim,74770578.304,0,390240,0,11.4325,11.4325,13.74573,13.11573,0.31201,13.66545,30.782,31.32,31.32,20.301,0,-98611.9,0.70764,0, ,,,,,,,,,,,,,,,,,,,,
unit_sim,74770578.504,0,390240,0,11.4325,11.4325,13.74573,13.11574,0.31533,13.66877,31.466,31.124,31.124,20.301,0,-98605.6,0.70766,0, ,,,,,,,,,,,,,,,,,,,,
unit_sim,74770578.704,0,390240,0,11.4325,11.4325,13.74573,13.11575,0.31392,13.66737,31.124,31.075,31.075,20.3,0,-98599.4,0.70768,0, ,,,,,,,,,,,,,,,,,,,,
unit_sim,74770578.904,0,390240,0,11.4325,11.4325,13.74573,13.11576,0.31476,13.66821,31.271,31.271,31.271,20.3,0,-98593.2,0.70769,0, ,,,,,,,,,,,,,,,,,,,,
unit_sim,74770579.104,0,390240,0,11.4325,11.4325,13.74573,13.11577,0.31583,13.66929,31.466,31.173,31.173,20.3,0,-98586.9,0.70771,0, ,,,,,,,,,,,,,,,,,,,,
unit_sim,74770579.304,0,390240,0,11.4325,11.4325,13.74573,13.11578,0.31375,13.66721,30.977,31.32,31.32,20.3,0,-98580.7,0.70773,0, ,,,,,,,,,,,,,,,,,,,,
unit_sim,74770579.504,0,390240,0,11.4325,11.4325,13.74573,13.11579,0.31526,13.66873,31.271,30.977,30.977,20.3,0,-98574.5,0.70775,0, ,,,,,,,,,,,,,,,,,,,,
unit_sim,74770579.704,0,390240,0,11.4325,11.4325,13.74573,13.1158,0.3161,13.66958,31.418,31.222,31.222,20.3,0,-98568.2,0.70777,0, ,,,,,,,,,,,,,,,,,,,,
unit_sim,74770579.904,0,390240,0,11.4325,11.4325,13.74573,13.11582,0.31492,13.6684,31.124,31.613,31.613,20.3,0,-98562,0.70779,0, ,,,,,,,,,,,,,,,,,,,,
unit_sim,74770580.104,0,390240,0,11.4325,11.4325,13.74573,13.11583,0.31441,13.6679,30.977,31.466,31.466,20.3,0,-98555.7,0.7078,0, ,,,,,,,,,,,,,,,,,,,,
unit_sim,74770580.304,0,390240,0,11.4325,11.4325,13.74573,13.11584,0.31593,13.66942,31.271,31.173,31.173,20.3,0,-98549.5,0.70782,0, ,,,,,,,,,,,,,,,,,,,,
unit_sim,74770580.504,0,390240,0,11.4325,11.4325,13.74573,13.11585,0.31519,13.66869,31.075,31.075,31.075,20.3,0,-98543.3,0.70784,0, ,,,,,,,,,,,,,,,,,,,,
unit_sim,74770580.704,0,390240,0,11.4325,11.4325,13.74573,13.11586,0.3158,13.66931,31.173,31.564,31.564,20.299,0,-98537,0.70786,0, ,,,,,,,,,,,,,,,,,,,,
unit_sim,74770580.904,0,390240,0,11.4325,11.4325,13.74573,13.11587,0.31529,13.6688,31.026,31.173,31.173,20.299,0,-98530.8,0.70788,0, ,,,,,,,,,,,,,,,,,,,,
unit_sim,74770581.104,0,390240,0,11.4325,11.4325,13.74573,13.11588,0.31658,13.6701,31.271,30.928,30.928,20.299,0,-98524.6,0.7079,0, ,,,,,,,,,,,,,,,,,,,,
unit_sim,74770581.304,0,390240,0,11.4325,11.4325,13.74573,13.11589,0.31584,13.66936,31.075,31.173,31.173,20.299,0,-98518.4,0.70792,0, ,,,,,,,,,,,,,,,,,,,,
unit_sim,74770581.504,0,390240,0,11.4325,11.4325,13.74573,13.1159,0.31758,13.6711,31.418,31.369,31.369,20.299,0,-98512.1,0.70793,0, ,,,,,,,,,,,,,,,,,,,,
unit_sim,74770581.704,0,390240,0,11.4325,11.4325,13.74573,13.11592,0.31752,13.67105,31.369,31.026,31.026,20.299,0,-98505.9,0.70795,0, ,,,,,,,,,,,,,,,,,,,,
unit_sim,74770581.904,0,390240,0,11.4325,11.4325,13.74573,13.11593,0.31633,13.66987,31.075,31.222,31.222,20.299,0,-98499.7,0.70797,0, ,,,,,,,,,,,,,,,,,,,,
unit_sim,74770582.104,0,390240,0,11.4325,11.4325,13.74573,13.11594,0.31559,13.66913,30.88,31.271,31.271,20.299,0,-98493.5,0.70799,0, ,,,,,,,,,,,,,,,,,,,,
unit_sim,74770582.304,0,390240,0,11.4325,11.4325,13.74573,13.11595,0.31642,13.66997,31.026,31.515,31.515,20.299,0,-98487.2,0.70801,0, ,,,,,,,,,,,,,,,,,,,,
unit_sim,74770582.504,0,390240,0,11.4325,11.4325,13.74573,13.11596,0.31545,13.66901,30.782,30.977,30.977,20.299,0,-98481,0.70803,0, ,,,,,,,,,,,,,,,,,,,,
unit_sim,74770582.704,0,390240,0,11.4325,11.4325,13.74573,13.11597,0.31741,13.67097,31.173,30.684,30.684,20.298,0,-98474.9,0.70804,0, ,,,,,,,,,,,,,,,,,,,,
unit_sim,74770582.904,0,390240,0,11.4325,11.4325,13.74573,13.11598,0.31711,13.67068,31.075,31.32,31.32,20.298,0,-98468.6,0.70806,0, ,,,,,,,,,,,,,,,,,,,,
unit_sim,74770583.104,0,390240,0,11.4325,11.4325,13.74573,13.11599,0.3175,13.67107,31.124,31.124,31.124,20.298,0,-98462.4,0.70808,0, ,,,,,,,,,,,,,,,,,,,,
unit_sim,74770583.304,0,390240,0,11.4325,11.4325,13.74573,13.116,0.31811,13.67168,31.222,31.124,31.124,20.298,0,-98456.2,0.7081,0, ,,,,,,,,,,,,,,,,,,,,
unit_sim,74770583.504,0,390240,0,11.4325,11.4325,13.74573,13.11602,0.31669,13.67027,30.88,31.271,31.271,20.298,0,-98450,0.70812,0, ,,,,,,,,,,,,,,,,,,,,
unit_sim,74770583.704,0,390240,0,11.4325,11.4325,13.74573,13.11603,0.31729,13.67088,30.977,31.418,31.418,20.298,0,-98443.8,0.70814,0, ,,,,,,,,,,,,,,,,,,,,
unit_sim,74770583.904,0,390240,0,11.4325,11.4325,13.74573,13.11604,0.31723,13.67082,30.928,31.173,31.173,20.298,0,-98437.6,0.70816,0, ,,,,,,,,,,,,,,,,,,,,
unit_sim,74770584.104,0,390240,0,11.4325,11.4325,13.74573,13.11605,0.31715,13.67076,30.88,31.173,31.173,20.298,0,-98431.4,0.70817,0, ,,,,,,,,,,,,,,,,,,,,
unit_sim,74770584.304,0,390240,0,11.4325,11.4325,13.74573,13.11606,0.31753,13.67114,30.928,30.928,30.928,20.298,0,-98425.2,0.70819,0, ,,,,,,,,,,,,,,,,,,,,
unit_sim,74770584.504,0,390240,0,11.4325,11.4325,13.74573,13.11607,0.32039,13.674,31.515,31.173,31.173,20.298,0,-98418.9,0.70821,0, ,,,,,,,,,,,,,,,,,,,,
unit_sim,74770584.704,0,390240,0,11.4325,11.4325,13.74573,13.11608,0.3201,13.67371,31.418,31.075,31.075,20.297,0,-98412.7,0.70823,0, ,,,,,,,,,,,,,,,,,,,,
unit_sim,74770584.904,0,390240,0,11.4325,11.4325,13.74573,13.11609,0.31868,13.6723,31.075,31.026,31.026,20.297,0,-98406.5,0.70825,0, ,,,,,,,,,,,,,,,,,,,,
unit_sim,74770585.104,0,390240,0,11.4325,11.4325,13.74573,13.11611,0.3195,13.67313,31.222,31.124,31.124,20.297,0,-98400.3,0.70827,0, ,,,,,,,,,,,,,,,,,,,,
unit_sim,74770585.304,0,390240,0,11.4325,11.4325,13.74573,13.11612,0.32078,13.67442,31.466,31.124,31.124,20.297,0,-98394,0.70828,0, ,,,,,,,,,,,,,,,,,,,,
unit_sim,74770585.504,0,390240,0,11.4325,11.4325,13.74573,13.11613,0.32117,13.67481,31.515,30.88,30.88,20.297,0,-98387.8,0.7083,0, ,,,,,,,,,,,,,,,,,,,,
unit_sim,74770585.704,0,390240,0,11.4325,11.4325,13.74573,13.11614,0.31974,13.67339,31.173,31.271,31.271,20.297,0,-98381.5,0.70832,0, ,,,,,,,,,,,,,,,,,,,,
unit_sim,74770585.904,0,390240,0,11.4325,11.4325,13.74573,13.11615,0.3208,13.67445,31.369,31.515,31.515,20.297,0,-98375.3,0.70834,0, ,,,,,,,,,,,,,,,,,,,,
unit_sim,74770586.104,0,390240,0,11.4325,11.4325,13.74573,13.11616,0.32073,13.67439,31.32,31.369,31.369,20.297,0,-98369,0.70836,0, ,,,,,,,,,,,,,,,,,,,,
unit_sim,74770586.304,0,390240,0,11.4325,11.4325,13.74573,13.11617,0.32044,13.6741,31.222,31.466,31.466,20.297,0,-98362.7,0.70838,0, ,,,,,,,,,,,,,,,,,,,,
unit_sim,74770586.504,0,390240,0,11.4325,11.4325,13.74573,13.11618,0.32037,13.67403,31.173,31.173,31.173,20.297,0,-98356.5,0.7084,0, ,,,,,,,,,,,,,,,,,,,,
unit_sim,74770586.704,0,390240,0,11.4325,11.4325,13.74573,13.11619,0.32074,13.67442,31.222,31.271,31.271,20.296,0,-98350.3,0.70841,0, ,,,,,,,,,,,,,,,,,,,,
unit_sim,74770586.904,0,390240,0,11.4325,11.4325,13.74573,13.11621,0.31977,13.67345,30.977,31.075,31.075,20.296,0,-98344.1,0.70843,0, ,,,,,,,,,,,,,,,,,,,,
unit_sim,74770587.104,0,390240,0,11.4325,11.4325,13.74573,13.11622,0.32014,13.67383,31.026,31.075,31.075,20.296,0,-98337.9,0.70845,0, ,,,,,,,,,,,,,,,,,,,,
unit_sim,74770587.304,0,390240,0,11.4325,11.4325,13.74573,13.11623,0.32164,13.67533,31.32,30.928,30.928,20.296,0,-98331.7,0.70847,0, ,,,,,,,,,,,,,,,,,,,,
unit_sim,74770587.504,0,390240,0,11.4325,11.4325,13.74573,13.11624,0.31977,13.67346,30.88,30.733,30.733,20.296,0,-98325.5,0.70849,0, ,,,,,,,,,,,,,,,,,,,,
unit_sim,74770587.704,0,390240,0,11.4325,11.4325,13.74573,13.11625,0.31923,13.67294,30.733,30.831,30.831,20.296,0,-98319.4,0.70851,0, ,,,,,,,,,,,,,,,,,,,,
unit_sim,74770587.904,0,390240,0,11.4325,11.4325,13.74573,13.11626,0.32095,13.67466,31.075,30.831,30.831,20.296,0,-98313.2,0.70852,0, ,,,,,,,,,,,,,,,,,,,,
unit_sim,74770588.104,0,390240,0,11.4325,11.4325,13.74573,13.11627,0.322,13.67571,31.271,30.977,30.977,20.296,0,-98307,0.70854,0, ,,,,,,,,,,,,,,,,,,,,
unit_sim,74770588.304,0,390240,0,11.4325,11.4325,13.74573,13.11628,0.31922,13.67294,30.635,30.928,30.928,20.296,0,-98300.8,0.70856,0, ,,,,,,,,,,,,,,,,,,,,
unit_sim,74770588.504,0,390240,0,11.4325,11.4325,13.74573,13.11629,0.32026,13.67398,30.831,30.88,30.88,20.296,0,-98294.7,0.70858,0, ,,,,,,,,,,,,,,,,,,,,
unit_sim,74770588.704,0,390240,0,11.4325,11.4325,13.74573,13.11631,0.32085,13.67458,30.928,31.026,31.026,20.296,0,-98288.5,0.7086,0, ,,,,,,,,,,,,,,,,,,,,
unit_sim,74770588.904,0,390240,0,11.4325,11.4325,13.74573,13.11632,0.31987,13.67361,30.684,30.977,30.977,20.295,0,-98282.3,0.70862,0, ,,,,,,,,,,,,,,,,,,,,
unit_sim,74770589.104,0,390240,0,11.4325,11.4325,13.74573,13.11633,0.32249,13.67623,31.222,30.635,30.635,20.295,0,-98276.1,0.70863,0, ,,,,,,,,,,,,,,,,,,,,
unit_sim,74770589.304,0,390240,0,11.4325,11.4325,13.74573,13.11634,0.32038,13.67413,30.733,30.831,30.831,20.295,0,-98270,0.70865,0, ,,,,,,,,,,,,,,,,,,,,
unit_sim,74770589.504,0,390240,0,11.4325,11.4325,13.74573,13.11635,0.32232,13.67607,31.124,30.586,30.586,20.295,0,-98263.8,0.70867,0, ,,,,,,,,,,,,,,,,,,,,
unit_sim,74770589.704,0,390240,0,11.4325,11.4325,13.74573,13.11636,0.32201,13.67577,31.026,30.977,30.977,20.295,0,-98257.6,0.70869,0, ,,,,,,,,,,,,,,,,,,,,
unit_sim,74770589.904,0,390240,0,11.4325,11.4325,13.74573,13.11637,0.3217,13.67547,30.928,30.928,30.928,20.295,0,-98251.5,0.70871,0, ,,,,,,,,,,,,,,,,,,,,
unit_sim,74770590.104,0,390240,0,11.4325,11.4325,13.74573,13.11638,0.32185,13.67561,30.928,30.88,30.88,20.295,0,-98245.3,0.70873,0, ,,,,,,,,,,,,,,,,,,,,
unit_sim,74770590.304,0,390240,0,11.4325,11.4325,13.74573,13.11639,0.32154,13.67531,30.831,30.928,30.928,20.295,0,-98239.1,0.70874,0, ,,,,,,,,,,,,,,,,,,,,
unit_sim,74770590.504,0,390240,0,11.4325,11.4325,13.74573,13.11641,0.32145,13.67523,30.782,30.684,30.684,20.295,0,-98233,0.70876,0, ,,,,,,,,,,,,,,,,,,,,
unit_sim,74770590.704,0,390240,0,11.4325,11.4325,13.74573,13.11642,0.32316,13.67695,31.124,31.026,31.026,20.295,0,-98226.8,0.70878,0, ,,,,,,,,,,,,,,,,,,,,
unit_sim,74770590.904,0,390240,0,11.4325,11.4325,13.74573,13.11643,0.32218,13.67597,30.88,31.026,31.026,20.294,0,-98220.6,0.7088,0, ,,,,,,,,,,,,,,,,,,,,
unit_sim,74770591.104,0,390240,0,11.4325,11.4325,13.74573,13.11644,0.32367,13.67747,31.173,30.733,30.733,20.294,0,-98214.4,0.70882,0, ,,,,,,,,,,,,,,,,,,,,
unit_sim,74770591.304,0,390240,0,11.4325,11.4325,13.74573,13.11645,0.32291,13.67671,30.977,30.928,30.928,20.294,0,-98208.2,0.70884,0, ,,,,,,,,,,,,,,,,,,,,
unit_sim,74770591.504,0,390240,0,11.4325,11.4325,13.74573,13.11646,0.32102,13.67483,30.537,31.418,31.418,20.294,0,-98202.1,0.70885,0, ,,,,,,,,,,,,,,,,,,,,
unit_sim,74770591.704,0,390240,0,11.4325,11.4325,13.74573,13.11647,0.32116,13.67498,30.537,31.271,31.271,20.294,0,-98195.9,0.70887,0, ,,,,,,,,,,,,,,,,,,,,
unit_sim,74770591.904,0,390240,0,11.4325,11.4325,13.74573,13.11648,0.32378,13.6776,31.075,31.026,31.026,20.294,0,-98189.7,0.70889,0, ,,,,,,,,,,,,,,,,,,,,
unit_sim,74770592.104,0,390240,0,11.4325,11.4325,13.74573,13.11649,0.32257,13.67639,30.782,30.88,30.88,20.294,0,-98183.5,0.70891,0, ,,,,,,,,,,,,,,,,,,,,
unit_sim,74770592.304,0,390240,0,11.4325,11.4325,13.74573,13.1165,0.32428,13.67811,31.124,31.124,31.124,20.294,0,-98177.3,0.70893,0, ,,,,,,,,,,,,,,,,,,,,
unit_sim,74770592.504,0,390240,0,11.4325,11.4325,13.74573,13.11652,0.32667,13.68051,31.613,31.32,31.32,20.294,0,-98171,0.70895,0, ,,,,,,,,,,,,,,,,,,,,
unit_sim,74770592.704,0,390240,0,11.4325,11.4325,13.74573,13.11653,0.32524,13.67908,31.271,31.026,31.026,20.294,0,-98164.8,0.70896,0, ,,,,,,,,,,,,,,,,,,,,
unit_sim,74770592.904,0,390240,0,11.4325,11.4325,13.74573,13.11654,0.32291,13.67675,30.733,30.928,30.928,20.293,0,-98158.7,0.70898,0, ,,,,,,,,,,,,,,,,,,,,
unit_sim,74770593.104,0,390240,0,11.4325,11.4325,13.74573,13.11655,0.32259,13.67644,30.635,30.977,30.977,20.293,0,-98152.5,0.709,0, ,,,,,,,,,,,,,,,,,,,,
unit_sim,74770593.304,0,390240,0,11.4325,11.4325,13.74573,13.11656,0.3243,13.67816,30.977,31.173,31.173,20.293,0,-98146.3,0.70902,0, ,,,,,,,,,,,,,,,,,,,,
unit_sim,74770593.504,0,390240,0,11.4325,11.4325,13.74573,13.11657,0.32241,13.67627,30.537,31.564,31.564,20.293,0,-98140.1,0.70904,0, ,,,,,,,,,,,,,,,,,,,,
unit_sim,74770593.704,0,390240,0,11.4325,11.4325,13.74573,13.11658,0.32525,13.67912,31.124,30.782,30.782,20.293,0,-98133.9,0.70906,0, ,,,,,,,,,,,,,,,,,,,,
unit_sim,74770593.904,0,390240,0,11.4325,11.4325,13.74573,13.11659,0.32359,13.67746,30.733,31.32,31.32,20.293,0,-98127.7,0.70907,0, ,,,,,,,,,,,,,,,,,,,,
unit_sim,74770594.104,0,390240,0,11.4325,11.4325,13.74573,13.1166,0.3244,13.67828,30.88,31.026,31.026,20.293,0,-98121.5,0.70909,0, ,,,,,,,,,,,,,,,,,,,,
unit_sim,74770594.304,0,390240,0,11.4325,11.4325,13.74573,13.11662,0.32386,13.67774,30.733,30.782,30.782,20.293,0,-98115.4,0.70911,0, ,,,,,,,,,,,,,,,,,,,,
unit_sim,74770594.504,0,390240,0,11.4325,11.4325,13.74573,13.11663,0.32579,13.67968,31.124,31.075,31.075,20.293,0,-98109.2,0.70913,0, ,,,,,,,,,,,,,,,,,,,,
unit_sim,74770594.704,0,390240,0,11.4325,11.4325,13.74573,13.11664,0.32548,13.67937,31.026,31.222,31.222,20.293,0,-98103,0.70915,0, ,,,,,,,,,,,,,,,,,,,,
unit_sim,74770594.904,0,390240,0,11.4325,11.4325,13.74573,13.11665,0.32494,13.67884,30.88,31.32,31.32,20.292,0,-98096.8,0.70917,0, ,,,,,,,,,,,,,,,,,,,,
unit_sim,74770595.104,0,390240,0,11.4325,11.4325,13.74573,13.11666,0.32575,13.67966,31.026,31.026,31.026,20.292,0,-98090.6,0.70918,0, ,,,,,,,,,,,,,,,,,,,,
unit_sim,74770595.304,0,390240,0,11.4325,11.4325,13.74573,13.11667,0.32588,13.6798,31.026,30.977,30.977,20.292,0,-98084.4,0.7092,0, ,,,,,,,,,,,,,,,,,,,,
unit_sim,74770595.504,0,390240,0,11.4325,11.4325,13.74573,13.11668,0.32602,13.67993,31.026,30.733,30.733,20.292,0,-98078.2,0.70922,0, ,,,,,,,,,,,,,,,,,,,,
unit_sim,74770595.704,0,390240,0,11.4325,11.4325,13.74573,13.11669,0.32727,13.6812,31.271,31.124,31.124,20.292,0,-98072,0.70924,0, ,,,,,,,,,,,,,,,,,,,,
unit_sim,74770595.904,0,390240,0,11.4325,11.4325,13.74573,13.1167,0.32674,13.68067,31.124,31.32,31.32,20.292,0,-98065.7,0.70926,0, ,,,,,,,,,,,,,,,,,,,,
unit_sim,74770596.104,0,390240,0,11.4325,11.4325,13.74573,13.11672,0.32597,13.67991,30.928,30.635,30.635,20.292,0,-98059.6,0.70928,0, ,,,,,,,,,,,,,,,,,,,,
unit_sim,74770596.304,0,390240,0,11.4325,11.4325,13.74573,13.11673,0.32655,13.68049,31.026,31.222,31.222,20.292,0,-98053.4,0.70929,0, ,,,,,,,,,,,,,,,,,,,,
unit_sim,74770596.504,0,390240,0,11.4325,11.4325,13.74573,13.11674,0.32668,13.68063,31.026,31.075,31.075,20.292,0,-98047.2,0.70931,0, ,,,,,,,,,,,,,,,,,,,,
unit_sim,74770596.704,0,390240,0,11.4325,11.4325,13.74573,13.11675,0.32817,13.68212,31.32,30.977,30.977,20.292,0,-98041,0.70933,0, ,,,,,,,,,,,,,,,,,,,,
unit_sim,74770596.904,0,390240,0,11.4325,11.4325,13.74573,13.11676,0.32492,13.67888,30.586,30.88,30.88,20.291,0,-98034.8,0.70935,0, ,,,,,,,,,,,,,,,,,,,,
unit_sim,74770597.104,0,390240,0,11.4325,11.4325,13.74573,13.11677,0.32618,13.68014,30.831,30.831,30.831,20.291,0,-98028.7,0.70937,0, ,,,,,,,,,,,,,,,,,,,,
unit_sim,74770597.304,0,390240,0,11.4325,11.4325,13.74573,13.11678,0.32946,13.68343,31.515,30.488,30.488,20.291,0,-98022.5,0.70939,0, ,,,,,,,,,,,,,,,,,,,,
unit_sim,74770597.504,0,390240,0,11.4325,11.4325,13.74573,13.11679,0.32621,13.68018,30.782,30.88,30.88,20.291,0,-98016.3,0.7094,0, ,,,,,,,,,,,,,,,,,,,,
unit_sim,74770597.704,0,390240,0,11.4325,11.4325,13.74573,13.1168,0.32724,13.68122,30.977,30.928,30.928,20.291,0,-98010.1,0.70942,0, ,,,,,,,,,,,,,,,,,,,,
unit_sim,74770597.904,0,390240,0,11.4325,11.4325,13.74573,13.11681,0.32647,13.68045,30.782,31.026,31.026,20.291,0,-98004,0.70944,0, ,,,,,,,,,,,,,,,,,,,,
