unit_s,c_time,res,user_sel,   cc_dif,  ibmh,ibnh,ibmm,ibnm,ibm,   ib_diff, ib_diff_f,    voc_soc,e_w,e_w_f,  ib_sel_stat,ib_h,ib_s,mib,ib, vb_sel,vb_h,vb_s,mvb,vb,  Tb_h,Tb_s,mtb,Tb_f,   fltw, falw, ib_rate, ib_quiet, tb_sel, ccd_thr, ewh_thr, ewl_thr, ibd_thr, ibq_thr, preserving
unit_sel,74770489.504,0,1,0.2745251,31.90664,32.57446,31.90664,31.90664,31.90664,-0.66782,-0.03318,13.1109,-0.33455,-0.33542,1,31.90664,31.90664,0,31.90664,1,13.71395,13.36703,0,13.71395,11.43,11.43,0,11.43,0,16,5,5,1,0.2,0.394,-0.492,10,0.005,0
unit_sel,74770489.704,0,1,0.2745062,32.34684,32.03645,32.34684,32.34684,32.34684,0.31039,-0.03205,13.11091,-0.32036,-0.33532,1,32.34684,32.34684,0,32.34684,1,13.70108,13.36837,0,13.70108,11.43,11.43,0,11.43,0,16,5,5,1,0.2,0.394,-0.492,10,0.005,0
unit_sel,74770489.904,0,1,0.2753344,32.1512,31.8408,32.1512,32.1512,32.1512,0.31039,-0.03381,13.11092,-0.33842,-0.33527,1,32.1512,32.1512,0,32.1512,1,13.69251,13.37174,0,13.69251,11.43,11.43,0,11.43,0,16,5,5,1,0.2,0.394,-0.492,10,0.005,0
unit_sel,74770490.104,0,1,0.2753154,32.39575,31.98755,32.39575,32.39575,32.39575,0.4082,-0.02217,13.11093,-0.32896,-0.33477,1,32.39575,32.39575,0,32.39575,1,13.71395,13.37262,0,13.71395,11.43,11.43,0,11.43,0,16,5,5,1,0.2,0.394,-0.492,10,0.005,0
unit_sel,74770490.304,0,1,0.2752963,31.90664,32.47664,31.90664,31.90664,31.90664,-0.57,-0.03321,13.11094,-0.3062,-0.33416,1,31.90664,31.90664,0,31.90664,1,13.69251,13.37393,0,13.69251,11.43,11.43,0,11.43,0,16,5,5,1,0.2,0.394,-0.492,10,0.005,0
unit_sel,74770490.504,0,1,0.2752774,32.20012,32.13427,32.20012,32.20012,32.20012,0.06585,-0.02838,13.11095,-0.32949,-0.33366,1,32.20012,32.20012,0,32.20012,1,13.70108,13.37637,0,13.70108,11.43,11.43,0,11.43,0,16,5,5,1,0.2,0.394,-0.492,10,0.005,0
unit_sel,74770490.704,0,1,0.2752584,32.1512,32.08537,32.1512,32.1512,32.1512,0.06584,-0.02184,13.11096,-0.35277,-0.33389,1,32.1512,32.1512,0,32.1512,1,13.6968,13.37881,0,13.6968,11.43,11.43,0,11.43,0,16,5,5,1,0.2,0.394,-0.492,10,0.005,0
unit_sel,74770490.904,0,1,0.2752393,31.6621,32.03646,31.6621,31.6621,31.6621,-0.37435,-0.02332,13.11097,-0.32055,-0.33318,1,31.6621,31.6621,0,31.6621,1,13.74824,13.381,0,13.74824,11.43,11.43,0,11.43,0,16,5,5,1,0.2,0.394,-0.492,10,0.005,0
unit_sel,74770491.104,0,1,0.2752204,32.05339,31.69407,32.05339,32.05339,32.05339,0.35932,-0.01971,13.11098,-0.36236,-0.33478,1,32.05339,32.05339,0,32.05339,1,13.70966,13.38206,0,13.70966,11.43,11.43,0,11.43,0,16,4.758,4.998,1,0.2,0.394,-0.492,10,0.005,0
unit_sel,74770491.304,0,1,0.2752014,32.00447,31.98753,32.00447,32.00447,32.00447,0.01694,-0.01067,13.11098,-0.3349,-0.33461,1,32.00447,32.00447,0,32.00447,1,13.73538,13.3838,0,13.73538,11.43,11.43,0,11.43,0,16,2.961,4.949,1,0.2,0.394,-0.492,10,0.005,0
unit_sel,74770491.504,0,1,0.2751825,32.00446,32.32991,32.00446,32.00446,32.00446,-0.32545,-0.01827,13.11099,-0.33453,-0.33502,1,32.00446,32.00446,0,32.00446,1,13.72252,13.38416,0,13.72252,11.43,11.43,0,11.43,0,16,2.237,4.829,1,0.2,0.394,-0.492,10,0.005,0
unit_sel,74770491.704,0,1,0.2751635,31.95555,32.47664,31.95555,31.95555,31.95555,-0.52109,-0.02564,13.111,-0.33237,-0.33501,1,31.95555,31.95555,0,31.95555,1,13.71395,13.38632,0,13.71395,11.43,11.43,0,11.43,0,16,1.597,4.645,1,0.2,0.394,-0.492,10,0.005,0
unit_sel,74770491.904,0,1,0.2760057,31.80883,31.88972,31.80883,31.80883,31.80883,-0.08089,-0.02971,13.11101,-0.34353,-0.33504,1,31.80883,31.80883,0,31.80883,1,13.70966,13.38802,0,13.70966,11.43,11.43,0,11.43,0,16,0.598,4.405,1,0.2,0.394,-0.492,10,0.005,0
unit_sel,74770492.104,0,1,0.2759867,31.61318,31.98754,31.61318,31.61318,31.61318,-0.37436,-0.03563,13.11102,-0.32784,-0.33454,1,31.61318,31.61318,0,31.61318,1,13.71823,13.39084,0,13.71823,11.43,11.43,0,11.43,0,16,0.512,4.111,1,0.2,0.394,-0.492,10,0.005,0
unit_sel,74770492.304,0,1,0.275968,31.80883,32.08536,31.80883,31.80883,31.80883,-0.27653,-0.04887,13.11103,-0.32796,-0.33426,1,31.80883,31.80883,0,31.80883,1,13.74395,13.39072,0,13.74395,11.43,11.43,0,11.43,0,16,0.402,3.778,1,0.2,0.394,-0.492,10,0.005,0
unit_sel,74770492.504,0,1,0.2759491,32.20011,31.7919,32.20011,32.20011,32.20011,0.40821,-0.03665,13.11104,-0.3211,-0.33439,1,32.20011,32.20011,0,32.20011,1,13.71823,13.3933,0,13.71823,11.43,11.43,0,11.43,0,16,0.221,3.429,1,0.2,0.394,-0.492,10,0.005,0
unit_sel,74770492.704,0,1,0.27593,32.00446,31.93863,32.00446,32.00446,32.00446,0.06583,-0.03642,13.11105,-0.32392,-0.33387,1,32.00446,32.00446,0,32.00446,1,13.73538,13.39476,0,13.73538,11.43,11.43,0,11.43,0,16,0.207,3.079,1,0.2,0.394,-0.492,10,0.005,0
unit_sel,74770492.904,0,1,0.275911,31.95555,31.88971,31.95555,31.95555,31.95555,0.06584,-0.01912,13.11106,-0.35451,-0.33453,1,31.95555,31.95555,0,31.95555,1,13.6968,13.39847,0,13.6968,11.43,11.43,0,11.43,0,16,0.046,2.737,1,0.2,0.394,-0.492,10,0.005,0
unit_sel,74770493.104,0,1,0.275892,32.20011,32.08537,32.20011,32.20011,32.20011,0.11475,-0.01292,13.11107,-0.29846,-0.3328,1,32.20011,32.20011,0,32.20011,1,13.70537,13.39879,0,13.70537,11.43,11.43,0,11.43,0,16,0.441,2.412,1,0.2,0.394,-0.492,10,0.005,0
unit_sel,74770493.304,0,1,0.275873,32.05339,32.08536,32.05339,32.05339,32.05339,-0.03197,-0.01272,13.11108,-0.36989,-0.33307,1,32.05339,32.05339,0,32.05339,1,13.71823,13.40023,0,13.71823,11.43,11.43,0,11.43,0,16,0.195,2.117,1,0.2,0.394,-0.492,10,0.005,0
unit_sel,74770493.504,0,1,0.2758541,31.56427,31.44952,31.56427,31.56427,31.56427,0.11476,-0.01152,13.11109,-0.31364,-0.33222,1,31.56427,31.56427,0,31.56427,1,13.72681,13.40074,0,13.72681,11.43,11.43,0,11.43,0,16,-1.198,1.829,1,0.2,0.394,-0.492,10,0.005,0
unit_sel,74770493.704,0,1,0.2758353,31.80883,31.98755,31.80883,31.80883,31.80883,-0.17872,-0.00953,13.1111,-0.31494,-0.33166,1,31.80883,31.80883,0,31.80883,1,13.73538,13.40373,0,13.73538,11.43,11.43,0,11.43,0,16,0.095,1.542,1,0.2,0.394,-0.492,10,0.005,0
unit_sel,74770493.904,0,1,0.2766001,32.34684,31.98754,32.34684,32.34684,32.34684,0.3593,-0.00741,13.11111,-0.31781,-0.33134,1,32.34684,32.34684,0,32.34684,1,13.73109,13.40515,0,13.73109,11.43,11.43,0,11.43,0,16,0.877,1.31,1,0.2,0.394,-0.492,10,0.005,0
unit_sel,74770494.104,0,1,0.2765811,31.80883,32.18318,31.80883,31.80883,31.80883,-0.37435,-0.01705,13.11112,-0.3261,-0.33104,1,31.80883,31.80883,0,31.80883,1,13.73109,13.40542,0,13.73109,11.43,11.43,0,11.43,0,16,-0.252,1.111,1,0.2,0.394,-0.492,10,0.005,0
unit_sel,74770494.304,0,1,0.2765622,31.90664,32.28101,31.90664,31.90664,31.90664,-0.37437,-0.01777,13.11113,-0.3229,-0.33069,1,31.90664,31.90664,0,31.90664,1,13.74395,13.40862,0,13.74395,11.43,11.43,0,11.43,0,16,0.191,0.933,1,0.2,0.394,-0.492,10,0.005,0
unit_sel,74770494.504,0,1,0.2765432,31.75992,31.84081,31.75992,31.75992,31.75992,-0.08089,-0.01076,13.11114,-0.28201,-0.32962,1,31.75992,31.75992,0,31.75992,1,13.71823,13.41091,0,13.71823,11.43,11.43,0,11.43,0,16,-0.28,0.783,1,0.2,0.394,-0.492,10,0.005,0
unit_sel,74770494.704,0,1,0.2765244,31.85773,32.08537,31.85773,31.85773,31.85773,-0.22763,-0.01641,13.11115,-0.30838,-0.3286,1,31.85773,31.85773,0,31.85773,1,13.74395,13.41026,0,13.74395,11.43,11.43,0,11.43,0,16,-0.218,0.635,1,0.2,0.394,-0.492,10,0.005,0
unit_sel,74770494.904,0,1,0.2765055,32.24903,31.59626,32.24903,32.24903,32.24903,0.65277,0.00698,13.11116,-0.32212,-0.32854,1,32.24903,32.24903,0,32.24903,1,13.73538,13.41368,0,13.73538,11.43,11.43,0,11.43,0,16,-0.096,0.509,1,0.2,0.394,-0.492,10,0.005,0
unit_sel,74770495.104,0,1,0.2764865,32.1512,31.93863,32.1512,32.1512,32.1512,0.21257,0.00745,13.11117,-0.29997,-0.32765,1,32.1512,32.1512,0,32.1512,1,13.73538,13.41438,0,13.73538,11.43,11.43,0,11.43,0,16,0.373,0.409,1,0.2,0.394,-0.492,10,0.005,0
unit_sel,74770495.304,0,1,0.2764674,31.80883,32.08537,31.80883,31.80883,31.80883,-0.27654,0.00486,13.11119,-0.30175,-0.32682,1,31.80883,31.80883,0,31.80883,1,13.74824,13.41688,0,13.74824,11.43,11.43,0,11.43,0,16,0.101,0.337,1,0.2,0.394,-0.492,10,0.005,0
unit_sel,74770495.504,0,1,0.2764484,31.711,31.84081,31.711,31.711,31.711,-0.12981,0.01002,13.1112,-0.32114,-0.32682,1,31.711,31.711,0,31.711,1,13.73538,13.41892,0,13.73538,11.43,11.43,0,11.43,0,16,-0.29,0.274,1,0.2,0.394,-0.492,10,0.005,0
unit_sel,74770495.704,0,1,0.2764296,31.85773,31.74298,31.85773,31.85773,31.85773,0.11476,0.00748,13.11121,-0.33355,-0.32679,1,31.85773,31.85773,0,31.85773,1,13.72681,13.41937,0,13.72681,11.43,11.43,0,11.43,0,16,-0.051,0.216,1,0.2,0.394,-0.492,10,0.005,0
unit_sel,74770495.904,0,1,0.277208,31.90664,31.7919,31.90664,31.90664,31.90664,0.11474,0.02213,13.11122,-0.32204,-0.32621,1,31.90664,31.90664,0,31.90664,1,13.6968,13.4223,0,13.6968,11.43,11.43,0,11.43,0,16,-0.157,0.162,1,0.2,0.394,-0.492,10,0.005,0
unit_sel,74770496.104,0,1,0.2771891,31.80883,31.98754,31.80883,31.80883,31.80883,-0.17871,0.0247,13.11123,-0.29587,-0.32425,1,31.80883,31.80883,0,31.80883,1,13.73967,13.42274,0,13.73967,11.43,11.43,0,11.43,0,16,-0.154,0.111,1,0.2,0.394,-0.492,10,0.005,0
unit_sel,74770496.304,0,1,0.2771702,31.61318,31.59626,31.61318,31.61318,31.61318,0.01692,0.02059,13.11124,-0.31642,-0.3239,1,31.61318,31.61318,0,31.61318,1,13.70108,13.42362,0,13.70108,11.43,11.43,0,11.43,0,16,-0.48,0.069,1,0.2,0.394,-0.492,10,0.005,0
unit_sel,74770496.504,0,1,0.2771514,31.66209,31.69407,31.66209,31.66209,31.66209,-0.03198,0.02138,13.11125,-0.28035,-0.32173,1,31.66209,31.66209,0,31.66209,1,13.71395,13.42539,0,13.71395,11.43,11.43,0,11.43,0,16,-0.331,0.021,1,0.2,0.394,-0.492,10,0.005,0
unit_sel,74770496.704,0,1,0.2771325,31.66209,32.18318,31.66209,31.66209,31.66209,-0.52109,0.02005,13.11127,-0.28625,-0.32007,1,31.66209,31.66209,0,31.66209,1,13.76539,13.42806,0,13.76539,11.43,11.43,0,11.43,0,16,0.3,-0.017,1,0.2,0.394,-0.492,10,0.005,0
unit_sel,74770496.904,0,1,0.2771137,31.85773,31.84081,31.85773,31.85773,31.85773,0.01692,0.01897,13.11128,-0.30366,-0.32013,1,31.85773,31.85773,0,31.85773,1,13.71395,13.42779,0,13.71395,11.43,11.43,0,11.43,0,16,-0.109,-0.038,1,0.2,0.394,-0.492,10,0.005,0
unit_sel,74770497.104,0,1,0.2770949,32.20012,31.74298,32.20012,32.20012,32.20012,0.45713,0.02666,13.11129,-0.30664,-0.31897,1,32.20012,32.20012,0,32.20012,1,13.71395,13.42911,0,13.71395,11.43,11.43,0,11.43,0,16,0.087,-0.057,1,0.2,0.394,-0.492,10,0.005,0
unit_sel,74770497.304,0,1,0.277076,32.05338,32.13427,32.05338,32.05338,32.05338,-0.08089,0.0177,13.1113,-0.30601,-0.31777,1,32.05338,32.05338,0,32.05338,1,13.73109,13.42973,0,13.73109,11.43,11.43,0,11.43,0,16,0.223,-0.066,1,0.2,0.394,-0.492,10,0.005,0
unit_sel,74770497.504,0,1,0.2770571,31.66209,32.18319,31.66209,31.66209,31.66209,-0.52109,0.00322,13.11131,-0.2993,-0.31685,1,31.66209,31.66209,0,31.66209,1,13.73538,13.43215,0,13.73538,11.43,11.43,0,11.43,0,16,0.009,-0.061,1,0.2,0.394,-0.492,10,0.005,0
unit_sel,74770497.704,0,1,0.2770384,31.66209,31.64516,31.66209,31.66209,31.66209,0.01693,-0.00384,13.11132,-0.33231,-0.31691,1,31.66209,31.66209,0,31.66209,1,13.71823,13.43343,0,13.71823,11.43,11.43,0,11.43,0,16,-0.427,-0.057,1,0.2,0.394,-0.492,10,0.005,0
unit_sel,74770497.904,0,1,0.2777215,32.00447,31.54734,32.00447,32.00447,32.00447,0.45713,0.00474,13.11133,-0.29087,-0.31549,1,32.00447,32.00447,0,32.00447,1,13.74395,13.4363,0,13.74395,11.43,11.43,0,11.43,0,16,0.11,-0.059,1,0.2,0.394,-0.492,10,0.005,0
unit_sel,74770498.104,0,1,0.2777026,31.51537,31.54734,31.51537,31.51537,31.51537,-0.03197,0.00045,13.11135,-0.33335,-0.31573,1,31.51537,31.51537,0,31.51537,1,13.73109,13.43667,0,13.73109,11.43,11.43,0,11.43,0,16,-0.631,-0.064,1,0.2,0.394,-0.492,10,0.005,0
unit_sel,74770498.304,0,1,0.2776838,32.1512,31.7919,32.1512,32.1512,32.1512,0.3593,0.00313,13.11136,-0.30569,-0.31499,1,32.1512,32.1512,0,32.1512,1,13.72681,13.43862,0,13.72681,11.43,11.43,0,11.43,0,16,0.567,-0.073,1,0.2,0.394,-0.492,10,0.005,0
unit_sel,74770498.504,0,1,0.2776647,32.05338,31.69407,32.05338,32.05338,32.05338,0.35931,0.02374,13.11137,-0.25814,-0.3129,1,32.05338,32.05338,0,32.05338,1,13.74824,13.4433,0,13.74824,11.43,11.43,0,11.43,0,16,0.508,-0.049,1,0.2,0.394,-0.492,10,0.005,0
unit_sel,74770498.704,0,1,0.2776458,32.10229,31.93863,32.10229,32.10229,32.10229,0.16366,0.02638,13.11138,-0.29951,-0.31242,1,32.10229,32.10229,0,32.10229,1,13.75253,13.44051,0,13.75253,11.43,11.43,0,11.43,0,16,-0.221,-0.041,1,0.2,0.394,-0.492,10,0.005,0
unit_sel,74770498.904,0,1,0.2776269,31.56427,31.98753,31.56427,31.56427,31.56427,-0.42326,0.01255,13.11139,-0.28899,-0.31177,1,31.56427,31.56427,0,31.56427,1,13.7611,13.44244,0,13.7611,11.43,11.43,0,11.43,0,16,-0.286,-0.035,1,0.2,0.394,-0.492,10,0.005,0
unit_sel,74770499.104,0,1,0.2776082,31.80883,32.03646,31.80883,31.80883,31.80883,-0.22763,0.00313,13.1114,-0.28798,-0.31135,1,31.80883,31.80883,0,31.80883,1,13.72252,13.44345,0,13.72252,11.43,11.43,0,11.43,0,16,-0.056,-0.041,1,0.2,0.394,-0.492,10,0.005,0
unit_sel,74770499.304,0,1,0.2775893,31.90664,32.03644,31.90664,31.90664,31.90664,-0.1298,0.00741,13.11141,-0.26665,-0.30944,1,31.90664,31.90664,0,31.90664,1,13.71823,13.44764,0,13.71823,11.43,11.43,0,11.43,0,16,0.473,-0.031,1,0.2,0.394,-0.492,10,0.005,0
unit_sel,74770499.504,0,1,0.2775703,32.10229,31.84081,32.10229,32.10229,32.10229,0.26148,0.01073,13.11142,-0.29585,-0.30819,1,32.10229,32.10229,0,32.10229,1,13.67965,13.44845,0,13.67965,11.43,11.43,0,11.43,0,16,0.42,-0.005,1,0.2,0.394,-0.492,10,0.005,0
unit_sel,74770499.704,0,1,0.2775513,31.36863,31.84081,31.36863,31.36863,31.36863,-0.47219,0.00793,13.11144,-0.31107,-0.30639,1,31.36863,31.36863,0,31.36863,1,13.71395,13.45036,0,13.71395,11.43,11.43,0,11.43,0,16,-0.581,0.013,1,0.2,0.394,-0.492,10,0.005,0
unit_sel,74770499.904,0,1,0.2782672,31.95556,32.13427,31.95556,31.95556,31.95556,-0.17871,0.00441,13.11145,-0.30194,-0.30533,1,31.95556,31.95556,0,31.95556,1,13.76968,13.45092,0,13.76968,11.43,11.43,0,11.43,0,16,0.392,0.013,1,0.2,0.394,-0.492,10,0.005,0
unit_sel,74770500.104,0,1,0.2782483,31.6621,31.49844,31.6621,31.6621,31.6621,0.16367,0.00876,13.11146,-0.29665,-0.30543,1,31.6621,31.6621,0,31.6621,1,13.74395,13.45192,0,13.74395,11.43,11.43,0,11.43,0,16,-0.778,0.014,1,0.2,0.394,-0.492,10,0.005,0
unit_sel,74770500.304,0,1,0.2782294,31.85773,31.84081,31.85773,31.85773,31.85773,0.01692,0.01288,13.11147,-0.29768,-0.30493,1,31.85773,31.85773,0,31.85773,1,13.71395,13.45518,0,13.71395,11.43,11.43,0,11.43,0,16,0.426,0.008,1,0.2,0.394,-0.492,10,0.005,0
unit_sel,74770500.504,0,1,0.2782105,31.711,31.8408,31.711,31.711,31.711,-0.1298,0.01298,13.11148,-0.25516,-0.30262,1,31.711,31.711,0,31.711,1,13.74395,13.45482,0,13.74395,11.43,11.43,0,11.43,1024,16,-0.376,0.002,1,0.2,0.394,-0.492,10,0.005,0
unit_sel,74770500.704,0,1,0.2781917,32.10229,31.8408,32.10229,32.10229,32.10229,0.26149,0.01133,13.11149,-0.27561,-0.30164,1,32.10229,32.10229,0,32.10229,1,13.75253,13.45581,0,13.75253,11.43,11.43,0,11.43,0,16,0.321,-0.006,1,0.2,0.394,-0.492,10,0.005,0
unit_sel,74770500.904,0,1,0.2781727,31.90665,31.79189,31.90665,31.90665,31.90665,0.11477,0.02298,13.11151,-0.25567,-0.30034,1,31.90665,31.90665,0,31.90665,1,13.73538,13.4586,0,13.73538,11.43,11.43,0,11.43,0,16,-0.185,-0.007,1,0.2,0.394,-0.492,10,0.005,0
unit_sel,74770501.104,0,1,0.2781538,31.6621,31.88972,31.6621,31.6621,31.6621,-0.22761,0.0236,13.11152,-0.27183,-0.29907,1,31.6621,31.6621,0,31.6621,1,13.7611,13.45958,0,13.7611,11.43,11.43,0,11.43,0,16,-0.261,-0.016,1,0.2,0.394,-0.492,10,0.005,0
unit_sel,74770501.304,0,1,0.2781351,31.95555,31.84081,31.95555,31.95555,31.95555,0.11474,0.02527,13.11153,-0.2932,-0.29901,1,31.95555,31.95555,0,31.95555,1,13.73538,13.45965,0,13.73538,11.43,11.43,0,11.43,0,16,-0.153,-0.033,1,0.2,0.394,-0.492,10,0.005,0
unit_sel,74770501.504,0,1,0.2781162,31.51537,31.74298,31.51537,31.51537,31.51537,-0.22761,0.01725,13.11154,-0.29133,-0.29822,1,31.51537,31.51537,0,31.51537,1,13.73109,13.4615,0,13.73109,11.43,11.43,0,11.43,0,16,-0.36,-0.044,1,0.2,0.394,-0.492,10,0.005,0
unit_sel,74770501.704,0,1,0.2780975,32.05339,31.7919,32.05339,32.05339,32.05339,0.26148,0.00974,13.11155,-0.2685,-0.29681,1,32.05339,32.05339,0,32.05339,1,13.74824,13.46292,0,13.74824,11.43,11.43,0,11.43,0,16,0.65,-0.047,1,0.2,0.394,-0.492,10,0.005,0
unit_sel,74770501.904,0,1,0.2787057,31.51537,31.84081,31.51537,31.51537,31.51537,-0.32545,0.00419,13.11156,-0.26618,-0.29574,1,31.51537,31.51537,0,31.51537,1,13.7611,13.46522,0,13.7611,11.43,11.43,0,11.43,0,16,-0.233,-0.036,1,0.2,0.394,-0.492,10,0.005,0
unit_sel,74770502.104,0,1,0.2786869,31.75992,32.03644,31.75992,31.75992,31.75992,-0.27652,0.00648,13.11157,-0.27786,-0.29534,1,31.75992,31.75992,0,31.75992,1,13.73109,13.4664,0,13.73109,11.43,11.43,0,11.43,0,16,-0.06,-0.042,1,0.2,0.394,-0.492,10,0.005,0
unit_sel,74770502.304,0,1,0.278668,31.61318,31.84081,31.61318,31.61318,31.61318,-0.22763,0.0011,13.11158,-0.2627,-0.2938,1,31.61318,31.61318,0,31.61318,1,13.70537,13.4687,0,13.70537,11.43,11.43,0,11.43,0,16,0.231,-0.03,1,0.2,0.394,-0.492,10,0.005,0
unit_sel,74770502.504,0,1,0.2786492,31.90664,32.2321,31.90664,31.90664,31.90664,-0.32546,-0.00222,13.1116,-0.27371,-0.29197,1,31.90664,31.90664,0,31.90664,1,13.71395,13.47056,0,13.71395,11.43,11.43,0,11.43,0,16,0.787,-0.009,1,0.2,0.394,-0.492,10,0.005,0
unit_sel,74770502.704,0,1,0.2786303,32.05338,32.32992,32.05338,32.05338,32.05338,-0.27654,-0.00633,13.11161,-0.27434,-0.29039,1,32.05338,32.05338,0,32.05338,1,13.75253,13.46993,0,13.75253,11.43,11.43,0,11.43,0,16,0.203,0.014,1,0.2,0.394,-0.492,10,0.005,0
unit_sel,74770502.904,0,1,0.2786114,32.24902,31.74298,32.24902,32.24902,32.24902,0.50603,-0.00427,13.11162,-0.2822,-0.28996,1,32.24902,32.24902,0,32.24902,1,13.76539,13.47064,0,13.76539,11.43,11.43,0,11.43,0,16,-0.082,0.035,1,0.2,0.394,-0.492,10,0.005,0
unit_sel,74770503.104,0,1,0.2785924,31.85774,31.98755,31.85774,31.85774,31.85774,-0.12981,0.0003,13.11163,-0.27449,-0.28961,1,31.85774,31.85774,0,31.85774,1,13.73967,13.47406,0,13.73967,11.43,11.43,0,11.43,0,16,-0.12,0.047,1,0.2,0.394,-0.492,10,0.005,0
unit_sel,74770503.304,0,1,0.2785735,32.05338,32.13427,32.05338,32.05338,32.05338,-0.08089,-0.00099,13.11164,-0.25979,-0.28831,1,32.05338,32.05338,0,32.05338,1,13.73109,13.4759,0,13.73109,11.43,11.43,0,11.43,0,16,0.622,0.063,1,0.2,0.394,-0.492,10,0.005,0
unit_sel,74770503.504,0,1,0.2785544,31.85773,32.18318,31.85773,31.85773,31.85773,-0.32544,0.00243,13.11165,-0.25456,-0.28668,1,31.85773,31.85773,0,31.85773,1,13.74824,13.47683,0,13.74824,11.43,11.43,0,11.43,0,16,-0.206,0.076,1,0.2,0.394,-0.492,10,0.005,0
unit_sel,74770503.704,0,1,0.2785356,31.71101,32.32992,31.71101,31.71101,31.71101,-0.61891,-0.00864,13.11166,-0.25386,-0.28552,1,31.71101,31.71101,0,31.71101,1,13.75253,13.47752,0,13.75253,11.43,11.43,0,11.43,0,16,-0.029,0.078,1,0.2,0.394,-0.492,10,0.005,0
unit_sel,74770503.904,0,1,0.2792464,31.95555,31.7919,31.95555,31.95555,31.95555,0.16365,-0.01993,13.11168,-0.30125,-0.28566,1,31.95555,31.95555,0,31.95555,1,13.74824,13.4773,0,13.74824,11.43,11.43,0,11.43,0,16,-0.188,0.077,1,0.2,0.394,-0.492,10,0.005,0
unit_sel,74770504.104,0,1,0.2792275,31.711,31.98753,31.711,31.711,31.711,-0.27654,-0.02334,13.11169,-0.28139,-0.28515,1,31.711,31.711,0,31.711,1,13.74824,13.48001,0,13.74824,11.43,11.43,0,11.43,0,16,-0.346,0.062,1,0.2,0.394,-0.492,10,0.005,0
unit_sel,74770504.304,0,1,0.2792088,32.05339,31.93863,32.05339,32.05339,32.05339,0.11476,-0.03407,13.1117,-0.26538,-0.28426,1,32.05339,32.05339,0,32.05339,1,13.78682,13.47887,0,13.78682,11.43,11.43,0,11.43,0,16,-0.164,0.035,1,0.2,0.394,-0.492,10,0.005,0
unit_sel,74770504.504,0,1,0.2791898,31.80882,31.93863,31.80882,31.80882,31.80882,-0.12981,-0.03023,13.11171,-0.27373,-0.28448,1,31.80882,31.80882,0,31.80882,1,13.7611,13.48337,0,13.7611,11.43,11.43,0,11.43,0,16,-0.055,0.019,1,0.2,0.394,-0.492,10,0.005,0
unit_sel,74770504.704,0,1,0.279171,32.54249,31.7919,32.54249,32.54249,32.54249,0.75059,-0.00815,13.11172,-0.25546,-0.28362,1,32.54249,32.54249,0,32.54249,1,13.71395,13.48452,0,13.71395,11.43,11.43,0,11.43,0,16,0.409,0.005,1,0.2,0.394,-0.492,10,0.005,0
unit_sel,74770504.904,0,1,0.279152,31.95556,31.64516,31.95556,31.95556,31.95556,0.3104,-0.0137,13.11173,-0.25093,-0.28143,1,31.95556,31.95556,0,31.95556,1,13.74395,13.48474,0,13.74395,11.43,11.43,0,11.43,0,16,-0.094,0.012,1,0.2,0.394,-0.492,10,0.005,0
unit_sel,74770505.104,0,1,0.2791331,31.95556,32.13427,31.95556,31.95556,31.95556,-0.1787,-0.00973,13.11174,-0.26607,-0.28048,1,31.95556,31.95556,0,31.95556,1,13.77825,13.48675,0,13.77825,11.43,11.43,0,11.43,1024,16,-0.094,0.001,1,0.2,0.394,-0.492,10,0.005,0
unit_sel,74770505.304,0,1,0.2791142,31.711,32.18319,31.711,31.711,31.711,-0.47218,-0.01742,13.11176,-0.26947,-0.28045,1,31.711,31.711,0,31.711,1,13.73967,13.48763,0,13.73967,11.43,11.43,0,11.43,0,16,-0.169,-0.008,1,0.2,0.394,-0.492,10,0.005,0
unit_sel,74770505.504,0,1,0.2790953,31.51536,32.08536,31.51536,31.51536,31.51536,-0.57,-0.0144,13.11177,-0.25325,-0.27909,1,31.51536,31.51536,0,31.51536,1,13.77825,13.49098,0,13.77825,11.43,11.43,0,11.43,0,16,-0.21,-0.017,1,0.2,0.394,-0.492,10,0.005,0
unit_sel,74770505.704,0,1,0.2790764,31.51536,31.84081,31.51536,31.51536,31.51536,-0.32545,-0.01711,13.11178,-0.26411,-0.27899,1,31.51536,31.51536,0,31.51536,1,13.77396,13.49298,0,13.77396,11.43,11.43,0,11.43,0,16,0.216,-0.012,1,0.2,0.394,-0.492,10,0.005,0
unit_sel,74770505.904,0,1,0.2796681,32.05338,31.74299,32.05338,32.05338,32.05338,0.31039,-0.01945,13.11179,-0.26121,-0.27868,1,32.05338,32.05338,0,32.05338,1,13.74824,13.4916,0,13.74824,11.43,11.43,0,11.43,0,16,0.164,-0.009,1,0.2,0.394,-0.492,10,0.005,0
unit_sel,74770506.104,0,1,0.2796493,31.75992,31.8408,31.75992,31.75992,31.75992,-0.08088,-0.01712,13.1118,-0.24365,-0.27724,1,31.75992,31.75992,0,31.75992,1,13.73109,13.49201,0,13.73109,11.43,11.43,0,11.43,0,16,-0.801,-0.026,1,0.2,0.394,-0.492,10,0.005,0
unit_sel,74770506.304,0,1,0.2796305,32.20012,32.18318,32.20012,32.20012,32.20012,0.01694,-0.02717,13.11181,-0.2419,-0.27542,1,32.20012,32.20012,0,32.20012,1,13.75681,13.49377,0,13.75681,11.43,11.43,0,11.43,0,16,0.86,-0.035,1,0.2,0.394,-0.492,10,0.005,0
