t,"  vb, real","vb, im",  ib,b2:c4098
1248,12.736,0,-17.443,
1248.20000000298,12.758,0,-16.772,
1248.40000000596,12.758,0,-17.382,
1248.60000000894,12.71,0,-17.077,
1248.79999999702,12.715,0,-17.138,
1249,12.727,0,-17.077,
1249.20000000298,12.706,0,-17.504,
1249.40000000596,12.715,0,-17.077,
1249.60000000894,12.727,0,-17.138,
1249.79999999702,12.74,0,-17.26,
1250,12.745,0,-17.382,
1250.20000000298,12.684,0,-17.321,
1250.40000000596,12.749,0,-17.321,
1250.60000000894,12.723,0,-17.199,
1250.79999999702,12.77,0,-17.321,
1251,12.753,0,-17.504,
1251.20000000298,12.74,0,-17.199,
1251.40000000596,12.706,0,-17.26,
1251.60000000894,12.706,0,-17.321,
1251.79999999702,12.736,0,-17.443,
1252,12.693,0,-17.138,
1252.20000000298,12.71,0,-17.382,
1252.40000000596,12.727,0,-16.894,
1252.60000000894,12.693,0,-16.833,
1252.79999999702,12.77,0,-17.26,
1253,12.775,0,-17.016,
1253.20000000298,12.74,0,-16.894,
1253.40000000596,12.758,0,-17.077,
1253.60000000894,12.775,0,-17.138,
1253.79999999702,12.727,0,-17.077,
1254,12.723,0,-17.321,
1254.20000000298,12.676,0,-17.321,
1254.40000000596,12.749,0,-17.565,
1254.60000000894,12.727,0,-17.26,
1254.79999999702,12.689,0,-17.321,
1255,12.715,0,-17.686,
1255.20000000298,12.693,0,-17.382,
1255.40000000596,12.74,0,-16.833,
1255.60000000894,12.727,0,-17.077,
1255.79999999702,12.723,0,-17.382,
1256,12.706,0,-17.382,
1256.20000000298,12.775,0,-17.626,
1256.40000000596,12.74,0,-17.443,
1256.60000000894,12.758,0,-17.199,
1256.79999999702,12.71,0,-17.138,
1257,12.715,0,-17.321,
1257.20000000298,12.702,0,-17.138,
1257.40000000596,12.719,0,-17.138,
1257.60000000894,12.732,0,-17.443,
1257.79999999702,12.676,0,-17.26,
1258,12.783,0,-17.199,
1258.20000000298,12.74,0,-16.772,
1258.40000000596,12.758,0,-17.077,
1258.60000000894,12.762,0,-17.504,
1258.79999999702,12.732,0,-17.686,
1259,12.775,0,-17.382,
1259.20000000298,12.706,0,-17.077,
1259.40000000596,12.745,0,-17.077,
1259.60000000894,12.715,0,-17.077,
1259.79999999702,12.715,0,-16.833,
1260,12.732,0,-17.504,
1260.20000000298,12.659,0,-17.199,
1260.40000000596,12.732,0,-16.772,
1260.60000000894,12.74,0,-17.138,
1260.79999999702,12.745,0,-16.711,
1261,12.693,0,-17.138,
1261.20000000298,12.697,0,-16.772,
1261.40000000596,12.736,0,-17.565,
1261.60000000894,12.753,0,-17.321,
1261.79999999702,12.762,0,-16.955,
1262,12.749,0,-17.138,
1262.20000000298,12.715,0,-17.077,
1262.40000000596,12.719,0,-17.321,
1262.60000000894,12.745,0,-17.382,
1262.79999999702,12.732,0,-17.016,
1263,12.706,0,-17.382,
1263.20000000298,12.715,0,-17.321,
1263.40000000596,12.715,0,-17.016,
1263.60000000894,12.758,0,-17.077,
1263.79999999702,12.758,0,-17.321,
1264,12.736,0,-17.26,
1264.20000000298,12.762,0,-17.077,
1264.40000000596,12.775,0,-17.077,
1264.60000000894,12.805,0,-17.138,
1264.79999999702,12.775,0,-17.321,
1265,12.641,0,-16.955,
1265.20000000298,12.715,0,-17.382,
1265.40000000596,12.646,0,-17.565,
1265.60000000894,12.65,0,-17.26,
1265.79999999702,12.697,0,-17.321,
1266,12.745,0,-17.26,
1266.20000000298,12.671,0,-17.26,
1266.40000000596,12.706,0,-17.26,
1266.60000000894,12.77,0,-17.199,
1266.79999999702,12.758,0,-17.443,
1267,12.762,0,-17.077,
1267.20000000298,12.753,0,-17.382,
1267.40000000596,12.702,0,-17.26,
1267.60000000894,12.74,0,-17.443,
1267.79999999702,12.697,0,-17.138,
1268,12.736,0,-17.686,
1268.20000000298,12.736,0,-17.077,
1268.40000000596,12.706,0,-17.199,
1268.60000000894,12.71,0,-17.443,
1268.79999999702,12.723,0,-17.504,
1269,12.706,0,-16.833,
1269.20000000298,12.727,0,-17.443,
1269.40000000596,12.706,0,-16.467,
1269.60000000894,12.779,0,-16.955,
1269.79999999702,12.74,0,-17.016,
1270,12.758,0,-17.077,
1270.20000000298,12.758,0,-17.199,
1270.40000000596,12.745,0,-17.077,
1270.60000000894,12.719,0,-17.382,
1270.79999999702,12.732,0,-17.626,
1271,12.749,0,-17.321,
1271.20000000298,12.758,0,-17.382,
1271.40000000596,12.719,0,-16.955,
1271.60000000894,12.723,0,-17.565,
1271.79999999702,12.71,0,-16.589,
1272,12.715,0,-16.833,
1272.20000000298,12.736,0,-16.955,
1272.40000000596,12.727,0,-17.382,
1272.60000000894,12.753,0,-16.894,
1272.79999999702,12.745,0,-17.869,
1273,12.74,0,-17.504,
1273.20000000298,12.745,0,-17.199,
1273.40000000596,12.71,0,-17.138,
1273.60000000894,12.693,0,-16.955,
1273.79999999702,12.732,0,-17.138,
1274,12.732,0,-17.382,
1274.20000000298,12.689,0,-16.955,
1274.40000000596,12.71,0,-17.382,
1274.60000000894,12.715,0,-17.138,
1274.79999999702,12.758,0,-17.26,
1275,12.727,0,-17.26,
1275.20000000298,12.766,0,-17.077,
1275.40000000596,12.736,0,-16.894,
1275.60000000894,12.775,0,-17.138,
1275.79999999702,12.745,0,-17.382,
1276,12.732,0,-17.26,
1276.20000000298,12.715,0,-17.016,
1276.40000000596,12.762,0,-17.199,
1276.60000000894,12.749,0,-17.199,
1276.79999999702,12.693,0,-17.077,
1277,12.745,0,-17.504,
1277.20000000298,12.68,0,-16.955,
1277.40000000596,12.732,0,-17.26,
1277.60000000894,12.723,0,-17.138,
1277.79999999702,12.796,0,-16.772,
1278,12.749,0,-17.321,
1278.20000000298,12.745,0,-17.504,
1278.40000000596,12.74,0,-17.626,
1278.60000000894,12.65,0,-16.955,
1278.79999999702,12.671,0,-17.26,
1279,12.684,0,-17.504,
1279.20000000298,12.753,0,-17.321,
1279.40000000596,12.736,0,-17.443,
1279.60000000894,12.689,0,-17.382,
1279.79999999702,12.723,0,-17.26,
1280,12.715,0,-17.443,
1280.20000000298,12.727,0,-17.686,
1280.40000000596,12.732,0,-16.955,
1280.60000000894,12.775,0,-17.26,
1280.79999999702,12.762,0,-17.26,
1281,12.758,0,-17.138,
1281.20000000298,12.727,0,-17.747,
1281.40000000596,12.77,0,-17.199,
1281.60000000894,12.745,0,-17.199,
1281.79999999702,12.68,0,-17.077,
1282,12.723,0,-17.138,
1282.20000000298,12.706,0,-16.65,
1282.40000000596,12.663,0,-16.711,
1282.60000000894,12.697,0,-17.077,
1282.79999999702,12.723,0,-17.382,
1283,12.753,0,-16.589,
1283.20000000298,12.723,0,-17.382,
1283.40000000596,12.766,0,-17.382,
1283.60000000894,12.766,0,-17.138,
1283.79999999702,12.758,0,-17.016,
1284,12.766,0,-17.26,
1284.20000000298,12.775,0,-17.321,
1284.40000000596,12.753,0,-17.321,
1284.60000000894,12.689,0,-17.138,
1284.79999999702,12.736,0,-17.26,
1285,12.663,0,-17.138,
1285.20000000298,12.719,0,-17.26,
1285.40000000596,12.689,0,-17.077,
1285.60000000894,12.676,0,-17.199,
1285.79999999702,12.749,0,-17.016,
1286,12.736,0,-17.016,
1286.20000000298,12.779,0,-17.321,
1286.40000000596,12.706,0,-17.016,
1286.60000000894,12.727,0,-16.894,
1286.79999999702,12.792,0,-17.199,
1287,12.758,0,-17.26,
1287.20000000298,12.753,0,-17.138,
1287.40000000596,12.715,0,-17.504,
1287.60000000894,12.71,0,-17.199,
1287.79999999702,12.706,0,-17.382,
1288,12.676,0,-16.955,
1288.20000000298,12.723,0,-17.626,
1288.40000000596,12.646,0,-17.565,
1288.60000000894,12.71,0,-17.077,
1288.79999999702,12.783,0,-17.016,
1289,12.74,0,-17.138,
1289.20000000298,12.736,0,-17.138,
1289.40000000596,12.736,0,-17.747,
1289.60000000894,12.727,0,-17.199,
1289.79999999702,12.753,0,-17.199,
1290,12.745,0,-17.321,
1290.20000000298,12.684,0,-17.504,
1290.40000000596,12.684,0,-16.955,
1290.60000000894,12.736,0,-17.138,
1290.79999999702,12.753,0,-17.016,
1291,12.727,0,-17.321,
1291.20000000298,12.689,0,-17.382,
1291.40000000596,12.766,0,-17.077,
1291.60000000894,12.745,0,-17.686,
1291.79999999702,12.689,0,-17.747,
1292,12.77,0,-17.077,
1292.20000000298,12.71,0,-17.504,
1292.40000000596,12.715,0,-17.138,
1292.60000000894,12.775,0,-16.833,
1292.79999999702,12.74,0,-17.321,
1293,12.689,0,-17.626,
1293.20000000298,12.736,0,-17.443,
1293.40000000596,12.723,0,-17.138,
1293.60000000894,12.594,0,-16.894,
1293.79999999702,12.727,0,-17.016,
1294,12.689,0,-16.955,
1294.20000000298,12.775,0,-17.443,
1294.40000000596,12.676,0,-17.077,
1294.60000000894,12.775,0,-16.833,
1294.79999999702,12.762,0,-17.26,
1295,12.766,0,-17.077,
1295.20000000298,12.814,0,-17.321,
1295.40000000596,12.727,0,-17.077,
1295.60000000894,12.745,0,-17.321,
1295.79999999702,12.736,0,-17.199,
1296,12.749,0,-17.565,
1296.20000000298,12.732,0,-17.199,
1296.40000000596,12.684,0,-17.077,
1296.60000000894,12.646,0,-17.138,
1296.79999999702,12.684,0,-17.077,
1297,12.667,0,-17.016,
1297.20000000298,12.702,0,-17.382,
1297.40000000596,12.719,0,-17.016,
1297.60000000894,12.732,0,-17.26,
1297.79999999702,12.71,0,-17.443,
1298,12.745,0,-17.321,
1298.20000000298,12.74,0,-16.894,
1298.40000000596,12.766,0,-17.26,
1298.60000000894,12.667,0,-17.443,
1298.79999999702,12.727,0,-16.955,
1299,12.676,0,-17.138,
1299.20000000298,12.723,0,-17.016,
1299.40000000596,12.715,0,-17.382,
1299.60000000894,12.736,0,-16.894,
1299.79999999702,12.762,0,-17.199,
1300,12.749,0,-16.833,
1300.20000000298,12.74,0,-16.406,
1300.40000000596,12.758,0,-17.321,
1300.60000000894,12.732,0,-17.869,
1300.79999999702,12.792,0,-16.894,
1301,12.77,0,-17.321,
1301.20000000298,12.77,0,-17.321,
1301.40000000596,12.727,0,-17.26,
1301.60000000894,12.719,0,-17.199,
1301.79999999702,12.749,0,-17.382,
1302,12.736,0,-17.26,
1302.20000000298,12.727,0,-17.382,
1302.40000000596,12.706,0,-17.016,
1302.60000000894,12.715,0,-17.199,
1302.79999999702,12.745,0,-16.894,
1303,12.71,0,-17.077,
1303.20000000298,12.745,0,-17.016,
1303.40000000596,12.796,0,-17.382,
1303.60000000894,12.689,0,-17.626,
1303.79999999702,12.706,0,-17.504,
1304,12.727,0,-17.077,
1304.20000000298,12.745,0,-17.626,
1304.40000000596,12.762,0,-17.321,
1304.60000000894,12.723,0,-17.382,
1304.79999999702,12.719,0,-16.894,
1305,12.727,0,-17.138,
1305.20000000298,12.663,0,-17.199,
1305.40000000596,12.758,0,-17.138,
1305.60000000894,12.667,0,-17.016,
1305.79999999702,12.736,0,-17.504,
1306,12.753,0,-17.382,
1306.20000000298,12.719,0,-17.321,
1306.40000000596,12.736,0,-17.504,
1306.60000000894,12.745,0,-17.077,
1306.79999999702,12.732,0,-17.626,
1307,12.74,0,-17.382,
1307.20000000298,12.758,0,-17.016,
1307.40000000596,12.762,0,-17.382,
1307.60000000894,12.62,0,-17.138,
1307.79999999702,12.71,0,-16.955,
1308,12.758,0,-17.199,
1308.20000000298,12.719,0,-16.955,
1308.40000000596,12.671,0,-17.565,
1308.60000000894,12.758,0,-17.26,
1308.79999999702,12.792,0,-17.199,
1309,12.766,0,-17.321,
1309.20000000298,12.736,0,-17.199,
1309.40000000596,12.715,0,-16.589,
1309.60000000894,12.749,0,-17.382,
1309.79999999702,12.706,0,-17.382,
1310,12.727,0,-17.016,
1310.20000000298,12.749,0,-17.016,
1310.40000000596,12.684,0,-17.382,
1310.60000000894,12.702,0,-17.199,
1310.79999999702,12.732,0,-17.443,
1311,12.727,0,-16.711,
1311.20000000298,12.745,0,-17.077,
1311.40000000596,12.715,0,-17.26,
1311.60000000894,12.715,0,-17.26,
1311.79999999702,12.766,0,-17.321,
1312,12.736,0,-17.382,
1312.20000000298,12.706,0,-17.382,
1312.40000000596,12.736,0,-17.626,
1312.60000000894,12.758,0,-17.26,
1312.79999999702,12.723,0,-17.565,
1313,12.706,0,-17.138,
1313.20000000298,12.693,0,-17.138,
1313.40000000596,12.715,0,-17.26,
1313.60000000894,12.659,0,-17.443,
1313.79999999702,12.762,0,-17.26,
1314,12.676,0,-17.382,
1314.20000000298,12.723,0,-17.626,
1314.40000000596,12.766,0,-17.138,
1314.60000000894,12.74,0,-17.077,
1314.79999999702,12.74,0,-16.955,
1315,12.753,0,-17.077,
1315.20000000298,12.71,0,-16.711,
1315.40000000596,12.719,0,-17.382,
1315.60000000894,12.749,0,-17.199,
1315.79999999702,12.727,0,-16.894,
1316,12.702,0,-17.443,
1316.20000000298,12.727,0,-17.26,
1316.40000000596,12.71,0,-17.016,
1316.60000000894,12.697,0,-16.772,
1316.79999999702,12.753,0,-17.321,
1317,12.71,0,-17.199,
1317.20000000298,12.723,0,-17.199,
1317.40000000596,12.749,0,-17.26,
1317.60000000894,12.758,0,-17.016,
1317.79999999702,12.796,0,-17.321,
1318,12.732,0,-17.565,
1318.20000000298,12.762,0,-17.199,
1318.40000000596,12.706,0,-17.382,
1318.60000000894,12.732,0,-17.077,
1318.79999999702,12.719,0,-17.138,
1319,12.719,0,-16.833,
1319.20000000298,12.671,0,-17.504,
1319.40000000596,12.689,0,-17.199,
1319.60000000894,12.715,0,-17.138,
1319.79999999702,12.689,0,-16.711,
1320,12.693,0,-17.504,
1320.20000000298,12.753,0,-17.016,
1320.40000000596,12.732,0,-17.26,
1320.60000000894,12.723,0,-17.26,
1320.79999999702,12.71,0,-17.199,
1321,12.65,0,-17.138,
1321.20000000298,12.702,0,-17.077,
1321.40000000596,12.706,0,-17.016,
1321.60000000894,12.749,0,-17.26,
1321.79999999702,12.697,0,-17.504,
1322,12.74,0,-17.199,
1322.20000000298,12.693,0,-17.321,
1322.40000000596,12.62,0,-17.199,
1322.60000000894,12.732,0,-17.077,
1322.79999999702,12.736,0,-17.321,
1323,12.719,0,-17.321,
1323.20000000298,12.753,0,-17.077,
1323.40000000596,12.689,0,-17.016,
1323.60000000894,12.753,0,-17.138,
1323.79999999702,12.732,0,-17.869,
1324,12.71,0,-17.016,
1324.20000000298,12.753,0,-17.686,
1324.40000000596,12.71,0,-17.504,
1324.60000000894,12.732,0,-17.382,
1324.79999999702,12.697,0,-17.382,
1325,12.684,0,-17.382,
1325.20000000298,12.74,0,-17.26,
1325.40000000596,12.702,0,-17.565,
1325.60000000894,12.719,0,-17.686,
1325.79999999702,12.758,0,-17.199,
1326,12.779,0,-16.955,
1326.20000000298,12.74,0,-16.711,
1326.40000000596,12.766,0,-17.199,
1326.60000000894,12.77,0,-17.138,
1326.79999999702,12.71,0,-17.26,
1327,12.684,0,-16.65,
1327.20000000298,12.753,0,-17.382,
1327.40000000596,12.693,0,-17.138,
1327.60000000894,12.732,0,-17.504,
1327.79999999702,12.74,0,-17.199,
1328,12.706,0,-17.565,
1328.20000000298,12.706,0,-17.747,
1328.40000000596,12.736,0,-17.138,
1328.60000000894,12.775,0,-17.382,
1328.79999999702,12.62,0,-16.894,
1329,12.749,0,-17.138,
1329.20000000298,12.745,0,-17.565,
1329.40000000596,12.74,0,-17.199,
1329.60000000894,12.814,0,-17.199,
1329.79999999702,12.758,0,-17.565,
1330,12.723,0,-17.016,
1330.20000000298,12.671,0,-16.894,
1330.40000000596,12.667,0,-17.016,
1330.60000000894,12.671,0,-17.504,
1330.79999999702,12.753,0,-17.077,
1331,12.715,0,-17.26,
1331.20000000298,12.775,0,-17.26,
1331.40000000596,12.706,0,-17.382,
1331.60000000894,12.775,0,-16.894,
1331.79999999702,12.693,0,-17.199,
1332,12.758,0,-17.504,
1332.20000000298,12.766,0,-16.772,
1332.40000000596,12.758,0,-17.138,
1332.60000000894,12.762,0,-17.443,
1332.79999999702,12.783,0,-17.199,
1333,12.766,0,-17.138,
1333.20000000298,12.663,0,-17.077,
1333.40000000596,12.706,0,-17.199,
1333.60000000894,12.719,0,-17.443,
1333.79999999702,12.745,0,-16.955,
1334,12.723,0,-17.443,
1334.20000000298,12.723,0,-17.077,
1334.40000000596,12.736,0,-17.26,
1334.60000000894,12.74,0,-16.955,
1334.79999999702,12.702,0,-16.955,
1335,12.796,0,-17.016,
1335.20000000298,12.758,0,-16.894,
1335.40000000596,12.758,0,-17.321,
1335.60000000894,12.77,0,-17.686,
1335.79999999702,12.745,0,-17.747,
1336,12.736,0,-17.016,
1336.20000000298,12.671,0,-17.443,
1336.40000000596,12.715,0,-17.382,
1336.60000000894,12.736,0,-17.199,
1336.79999999702,12.715,0,-17.077,
1337,12.706,0,-17.199,
1337.20000000298,12.745,0,-17.077,
1337.40000000596,12.74,0,-17.504,
1337.60000000894,12.715,0,-17.504,
1337.79999999702,12.796,0,-17.138,
1338,12.74,0,-17.077,
1338.20000000298,12.749,0,-17.199,
1338.40000000596,12.684,0,-17.686,
1338.60000000894,12.723,0,-17.443,
1338.79999999702,12.723,0,-17.565,
1339,12.719,0,-17.321,
1339.20000000298,12.719,0,-16.833,
1339.40000000596,12.671,0,-17.199,
1339.60000000894,12.693,0,-17.077,
1339.79999999702,12.693,0,-17.382,
1340,12.706,0,-17.138,
1340.20000000298,12.663,0,-17.199,
1340.40000000596,12.719,0,-16.955,
1340.60000000894,12.706,0,-17.443,
1340.79999999702,12.628,0,-17.138,
1341,12.753,0,-17.138,
1341.20000000298,12.732,0,-17.077,
1341.40000000596,12.77,0,-17.199,
1341.60000000894,12.745,0,-17.93,
1341.79999999702,12.727,0,-17.077,
1342,12.706,0,-17.443,
1342.20000000298,12.715,0,-17.26,
1342.40000000596,12.71,0,-17.382,
1342.60000000894,12.641,0,-16.711,
1342.79999999702,12.65,0,-17.26,
1343,12.702,0,-17.443,
1343.20000000298,12.753,0,-17.199,
1343.40000000596,12.715,0,-16.833,
1343.60000000894,12.762,0,-17.138,
1343.79999999702,12.749,0,-17.321,
1344,12.788,0,-17.138,
1344.20000000298,12.762,0,-17.138,
1344.40000000596,12.732,0,-17.382,
1344.60000000894,12.77,0,-17.26,
1344.79999999702,12.671,0,-17.382,
1345,12.736,0,-17.382,
1345.20000000298,12.753,0,-17.747,
1345.40000000596,12.723,0,-17.199,
1345.60000000894,12.671,0,-17.443,
1345.79999999702,12.74,0,-17.443,
1346,12.71,0,-17.382,
1346.20000000298,12.732,0,-17.26,
1346.40000000596,12.723,0,-17.504,
1346.60000000894,12.702,0,-17.077,
1346.79999999702,12.736,0,-17.382,
1347,12.74,0,-17.138,
1347.20000000298,12.706,0,-17.199,
1347.40000000596,12.702,0,-17.26,
1347.60000000894,12.745,0,-17.321,
1347.79999999702,12.736,0,-17.869,
1348,12.723,0,-17.686,
1348.20000000298,12.788,0,-17.138,
1348.40000000596,12.654,0,-17.26,
1348.60000000894,12.62,0,-17.016,
1348.79999999702,12.723,0,-17.321,
1349,12.715,0,-17.138,
1349.20000000298,12.745,0,-16.894,
1349.40000000596,12.71,0,-16.894,
1349.60000000894,12.74,0,-16.833,
1349.79999999702,12.671,0,-17.443,
1350,12.745,0,-16.955,
1350.20000000298,12.68,0,-17.382,
1350.40000000596,12.71,0,-16.955,
1350.60000000894,12.766,0,-17.382,
1350.79999999702,12.753,0,-17.016,
1351,12.671,0,-17.199,
1351.20000000298,12.676,0,-17.016,
1351.40000000596,12.749,0,-16.833,
1351.60000000894,12.624,0,-17.565,
1351.79999999702,12.697,0,-17.26,
1352,12.727,0,-17.199,
1352.20000000298,12.736,0,-17.443,
1352.40000000596,12.749,0,-17.016,
1352.60000000894,12.706,0,-17.016,
1352.79999999702,12.762,0,-17.077,
1353,12.693,0,-17.382,
1353.20000000298,12.745,0,-17.199,
1353.40000000596,12.74,0,-17.016,
1353.60000000894,12.706,0,-16.833,
1353.79999999702,12.719,0,-17.565,
1354,12.71,0,-17.26,
1354.20000000298,12.71,0,-17.138,
1354.40000000596,12.727,0,-17.199,
1354.60000000894,12.74,0,-17.016,
1354.79999999702,12.697,0,-17.016,
1355,12.727,0,-17.26,
1355.20000000298,12.723,0,-17.504,
1355.40000000596,12.706,0,-17.016,
1355.60000000894,12.736,0,-17.321,
1355.79999999702,12.753,0,-17.138,
1356,12.775,0,-17.565,
1356.20000000298,12.702,0,-17.077,
1356.40000000596,12.732,0,-17.747,
1356.60000000894,12.74,0,-17.321,
1356.79999999702,12.77,0,-17.199,
1357,12.749,0,-17.443,
1357.20000000298,12.71,0,-17.565,
1357.40000000596,12.71,0,-17.26,
1357.60000000894,12.732,0,-17.077,
1357.79999999702,12.689,0,-17.321,
1358,12.671,0,-17.199,
1358.20000000298,12.753,0,-17.443,
1358.40000000596,12.719,0,-17.382,
1358.60000000894,12.732,0,-17.382,
1358.79999999702,12.749,0,-17.016,
1359,12.783,0,-17.382,
1359.20000000298,12.762,0,-17.443,
1359.40000000596,12.693,0,-17.199,
1359.60000000894,12.727,0,-16.955,
1359.79999999702,12.702,0,-17.443,
1360,12.71,0,-17.869,
1360.20000000298,12.723,0,-17.382,
1360.40000000596,12.68,0,-17.199,
1360.60000000894,12.727,0,-17.199,
1360.79999999702,12.719,0,-17.443,
1361,12.62,0,-17.199,
1361.20000000298,12.719,0,-17.077,
1361.40000000596,12.753,0,-16.467,
1361.60000000894,12.788,0,-17.138,
1361.79999999702,12.77,0,-16.772,
1362,12.745,0,-17.443,
1362.20000000298,12.684,0,-17.321,
1362.40000000596,12.779,0,-17.26,
1362.60000000894,12.736,0,-17.504,
1362.79999999702,12.71,0,-17.138,
1363,12.697,0,-17.504,
1363.20000000298,12.723,0,-16.955,
1363.40000000596,12.663,0,-17.443,
1363.60000000894,12.723,0,-17.199,
1363.79999999702,12.74,0,-17.686,
1364,12.745,0,-16.955,
1364.20000000298,12.727,0,-17.626,
1364.40000000596,12.766,0,-17.138,
1364.60000000894,12.684,0,-17.199,
1364.79999999702,12.77,0,-17.26,
1365,12.749,0,-17.199,
1365.20000000298,12.758,0,-17.138,
1365.40000000596,12.697,0,-17.138,
1365.60000000894,12.689,0,-17.26,
1365.79999999702,12.641,0,-17.138,
1366,12.77,0,-17.565,
1366.20000000298,12.671,0,-17.321,
1366.40000000596,12.74,0,-16.955,
1366.60000000894,12.719,0,-16.772,
1366.79999999702,12.745,0,-17.077,
1367,12.736,0,-17.077,
1367.20000000298,12.71,0,-16.711,
1367.40000000596,12.766,0,-17.382,
1367.60000000894,12.689,0,-17.321,
1367.79999999702,12.753,0,-16.955,
1368,12.749,0,-17.565,
1368.20000000298,12.727,0,-17.26,
1368.40000000596,12.753,0,-17.382,
1368.60000000894,12.74,0,-17.321,
1368.79999999702,12.727,0,-17.077,
1369,12.706,0,-17.26,
1369.20000000298,12.71,0,-17.504,
1369.40000000596,12.736,0,-17.016,
1369.60000000894,12.693,0,-17.869,
1369.79999999702,12.702,0,-17.382,
1370,12.736,0,-16.833,
1370.20000000298,12.749,0,-17.138,
1370.40000000596,12.727,0,-17.26,
1370.60000000894,12.745,0,-17.138,
1370.79999999702,12.723,0,-16.65,
1371,12.723,0,-17.382,
1371.20000000298,12.77,0,-17.016,
1371.40000000596,12.706,0,-16.955,
1371.60000000894,12.637,0,-17.321,
1371.79999999702,12.715,0,-17.077,
1372,12.732,0,-17.382,
1372.20000000298,12.706,0,-16.833,
1372.40000000596,12.727,0,-17.199,
1372.60000000894,12.766,0,-17.138,
1372.79999999702,12.749,0,-17.382,
1373,12.792,0,-17.443,
1373.20000000298,12.766,0,-17.199,
1373.40000000596,12.736,0,-17.626,
1373.60000000894,12.641,0,-17.077,
1373.79999999702,12.792,0,-17.443,
1374,12.598,0,-17.138,
1374.20000000298,12.667,0,-17.443,
1374.40000000596,12.719,0,-17.26,
1374.60000000894,12.74,0,-17.26,
1374.79999999702,12.693,0,-17.504,
1375,12.624,0,-17.686,
1375.20000000298,12.745,0,-16.955,
1375.40000000596,12.762,0,-16.833,
1375.60000000894,12.766,0,-17.077,
1375.79999999702,12.77,0,-17.382,
1376,12.727,0,-17.504,
1376.20000000298,12.753,0,-17.199,
1376.40000000596,12.715,0,-17.321,
1376.60000000894,12.775,0,-17.504,
1376.79999999702,12.723,0,-17.382,
1377,12.74,0,-17.199,
1377.20000000298,12.671,0,-17.382,
1377.40000000596,12.671,0,-17.382,
1377.60000000894,12.723,0,-17.686,
1377.79999999702,12.689,0,-17.26,
1378,12.706,0,-16.955,
1378.20000000298,12.715,0,-17.443,
1378.40000000596,12.766,0,-17.443,
1378.60000000894,12.68,0,-16.833,
1378.79999999702,12.74,0,-17.199,
1379,12.77,0,-17.199,
1379.20000000298,12.758,0,-16.833,
1379.40000000596,12.775,0,-16.833,
1379.60000000894,12.706,0,-17.26,
1379.79999999702,12.736,0,-17.382,
1380,12.74,0,-17.077,
1380.20000000298,12.74,0,-16.955,
1380.40000000596,12.719,0,-17.138,
1380.60000000894,12.715,0,-17.321,
1380.79999999702,12.659,0,-17.382,
1381,12.727,0,-17.26,
1381.20000000298,12.723,0,-17.077,
1381.40000000596,12.727,0,-17.504,
1381.60000000894,12.736,0,-17.321,
1381.79999999702,12.697,0,-17.138,
1382,12.723,0,-17.199,
1382.20000000298,12.706,0,-17.138,
1382.40000000596,12.715,0,-17.016,
1382.60000000894,12.732,0,-16.955,
1382.79999999702,12.745,0,-17.321,
1383,12.745,0,-17.808,
1383.20000000298,12.723,0,-17.199,
1383.40000000596,12.659,0,-17.077,
1383.60000000894,12.745,0,-16.955,
1383.79999999702,12.671,0,-16.894,
1384,12.715,0,-16.955,
1384.20000000298,12.715,0,-16.894,
1384.40000000596,12.719,0,-17.382,
1384.60000000894,12.693,0,-17.26,
1384.79999999702,12.762,0,-17.016,
1385,12.719,0,-17.26,
1385.20000000298,12.775,0,-17.077,
1385.40000000596,12.74,0,-16.711,
1385.60000000894,12.689,0,-17.321,
1385.79999999702,12.775,0,-17.199,
1386,12.654,0,-16.711,
1386.20000000298,12.723,0,-17.382,
1386.40000000596,12.749,0,-17.199,
1386.60000000894,12.745,0,-17.199,
1386.79999999702,12.71,0,-17.199,
1387,12.693,0,-17.077,
1387.20000000298,12.684,0,-17.199,
1387.40000000596,12.671,0,-17.321,
1387.60000000894,12.732,0,-17.26,
1387.79999999702,12.74,0,-17.26,
1388,12.659,0,-16.955,
1388.20000000298,12.71,0,-16.711,
1388.40000000596,12.702,0,-17.199,
1388.60000000894,12.727,0,-17.199,
1388.79999999702,12.727,0,-17.321,
1389,12.762,0,-17.443,
1389.20000000298,12.74,0,-17.321,
1389.40000000596,12.723,0,-17.138,
1389.60000000894,12.745,0,-17.443,
1389.79999999702,12.723,0,-17.443,
1390,12.723,0,-16.894,
1390.20000000298,12.697,0,-17.138,
1390.40000000596,12.74,0,-17.26,
1390.60000000894,12.71,0,-16.955,
1390.79999999702,12.766,0,-17.138,
1391,12.758,0,-17.382,
1391.20000000298,12.727,0,-16.955,
1391.40000000596,12.659,0,-17.138,
1391.60000000894,12.749,0,-17.686,
1391.79999999702,12.732,0,-17.26,
1392,12.706,0,-16.772,
1392.20000000298,12.74,0,-17.26,
1392.40000000596,12.732,0,-17.443,
1392.60000000894,12.71,0,-17.199,
1392.79999999702,12.736,0,-17.26,
1393,12.723,0,-16.955,
1393.20000000298,12.667,0,-17.382,
1393.40000000596,12.719,0,-17.077,
1393.60000000894,12.74,0,-16.833,
1393.79999999702,12.745,0,-17.26,
1394,12.779,0,-16.894,
1394.20000000298,12.727,0,-17.138,
1394.40000000596,12.715,0,-17.199,
1394.60000000894,12.719,0,-17.26,
1394.79999999702,12.689,0,-17.382,
