unit,               hm,                  cTime,       dt,       chm,qcrs,sat,sel,mod,bmso, Tb,  vb,  ib,   ib_charge, ioc, voc_soc,    vsat,dv_dyn,voc_stat,voc_ekf,     y_ekf,    soc_s,soc_ekf,soc,,,,,,,,,,,,,,,,
soc1a_20230326, 2023-03-27T20:37:54,74770573.304,0.1,0,390240,0,1,0,0,11.4,13.821,31.466,31.466,20.302,13.11561,13.74573,0.31087,13.27248,13.27269,0.019423,0.70718,0.99082,0.70745,,,,,,,,,,,,,,,,
soc1a_20230326, 2023-03-27T20:37:55,74770573.504,0.1,0,390240,0,1,0,0,11.4,13.813,31.271,31.271,20.302,13.11563,13.74573,0.31015,13.26463,13.27269,0.019423,0.70719,0.99082,0.70747,,,,,,,,,,,,,,,,
soc1a_20230326, 2023-03-27T20:37:55,74770573.704,0.1,0,390240,0,1,0,0,11.4,13.834,31.418,31.418,20.301,13.11564,13.74573,0.31101,13.28522,13.27269,0.019423,0.70721,0.99082,0.70749,,,,,,,,,,,,,,,,
soc1a_20230326, 2023-03-27T20:37:55,74770573.904,0.1,0,390240,0,1,0,0,11.4,13.838,31.222,31.222,20.301,13.11565,13.74573,0.31029,13.29023,13.30604,-0.065354,0.70723,0.98966,0.70751,,,,,,,,,,,,,,,,
soc1a_20230326, 2023-03-27T20:37:55,74770574.104,0.1,0,390240,0,1,0,0,11.4,13.821,31.466,31.466,20.301,13.11566,13.74573,0.3116,13.27178,13.30604,-0.065354,0.70725,0.98966,0.70753,,,,,,,,,,,,,,,,
soc1a_20230326, 2023-03-27T20:37:55,74770574.304,0.1,0,390240,0,1,0,0,11.4,13.825,31.564,31.564,20.301,13.11567,13.74573,0.31223,13.27544,13.30604,-0.065354,0.70727,0.98966,0.70755,,,,,,,,,,,,,,,,
soc1a_20230326, 2023-03-27T20:37:56,74770574.504,0.1,0,390240,0,1,0,0,11.4,13.834,30.977,30.977,20.301,13.11568,13.74573,0.30971,13.28654,13.30604,-0.065354,0.70729,0.98966,0.70756,,,,,,,,,,,,,,,,
soc1a_20230326, 2023-03-27T20:37:56,74770574.704,0.1,0,390240,0,1,0,0,11.4,13.783,31.173,31.173,20.301,13.11569,13.74573,0.31078,13.23403,13.30604,-0.065354,0.70731,0.98966,0.70758,,,,,,,,,,,,,,,,
soc1a_20230326, 2023-03-27T20:37:56,74770574.904,0.1,0,390240,0,1,0,0,11.4,13.821,31.564,31.564,20.301,13.1157,13.74573,0.31275,13.27064,13.30604,-0.065354,0.70732,0.98966,0.7076,,,,,,,,,,,,,,,,
soc1a_20230326, 2023-03-27T20:37:56,74770575.104,0.1,0,390240,0,1,0,0,11.4,13.825,31.271,31.271,20.301,13.11572,13.74573,0.31158,13.2761,13.30604,-0.065354,0.70734,0.98966,0.70762,,,,,,,,,,,,,,,,
soc1a_20230326, 2023-03-27T20:37:56,74770575.304,0.1,0,390240,0,1,0,0,11.4,13.8,30.977,30.977,20.301,13.11573,13.74573,0.31041,13.25156,13.30604,-0.065354,0.70736,0.98966,0.70764,,,,,,,,,,,,,,,,
soc1a_20230326, 2023-03-27T20:37:57,74770575.504,0.1,0,390240,0,1,0,0,11.4,13.838,31.222,31.222,20.301,13.11574,13.74573,0.3117,13.28886,13.30604,-0.065354,0.70738,0.98966,0.70766,,,,,,,,,,,,,,,,
soc1a_20230326, 2023-03-27T20:37:57,74770575.704,0.1,0,390240,0,1,0,0,11.4,13.813,31.173,31.173,20.3,13.11575,13.74573,0.31165,13.26319,13.30604,-0.065354,0.7074,0.98966,0.70768,,,,,,,,,,,,,,,,
soc1a_20230326, 2023-03-27T20:37:57,74770575.904,0.1,0,390240,0,1,0,0,11.4,13.817,31.418,31.418,20.3,13.11576,13.74573,0.31296,13.26618,13.23144,0.029415,0.70742,0.98986,0.70769,,,,,,,,,,,,,,,,
soc1a_20230326, 2023-03-27T20:37:57,74770576.104,0.1,0,390240,0,1,0,0,11.4,13.8,31.711,31.711,20.3,13.11577,13.74573,0.31448,13.24751,13.23144,0.029415,0.70744,0.98986,0.70771,,,,,,,,,,,,,,,,
soc1a_20230326, 2023-03-27T20:37:57,74770576.304,0.1,0,390240,0,1,0,0,11.4,13.808,31.173,31.173,20.3,13.11578,13.74573,0.31219,13.25839,13.23144,0.029415,0.70745,0.98986,0.70773,,,,,,,,,,,,,,,,
soc1a_20230326, 2023-03-27T20:37:58,74770576.504,0.1,0,390240,0,1,0,0,11.4,13.834,31.418,31.418,20.3,13.11579,13.74573,0.31348,13.28282,13.23144,0.029415,0.70747,0.98986,0.70775,,,,,,,,,,,,,,,,
soc1a_20230326, 2023-03-27T20:37:58,74770576.704,0.1,0,390240,0,1,0,0,11.4,13.834,31.32,31.32,20.3,13.11581,13.74573,0.31321,13.2831,13.23144,0.029415,0.70749,0.98986,0.70777,,,,,,,,,,,,,,,,
soc1a_20230326, 2023-03-27T20:37:58,74770576.904,0.1,0,390240,0,1,0,0,11.4,13.813,31.173,31.173,20.3,13.11582,13.74573,0.3127,13.26217,13.23144,0.029415,0.70751,0.98986,0.70779,,,,,,,,,,,,,,,,
soc1a_20230326, 2023-03-27T20:37:58,74770577.104,0.1,0,390240,0,1,0,0,11.4,13.783,30.977,30.977,20.3,13.11583,13.74573,0.31197,13.2329,13.23144,0.029415,0.70753,0.98986,0.70781,,,,,,,,,,,,,,,,
soc1a_20230326, 2023-03-27T20:37:58,74770577.304,0.1,0,390240,0,1,0,0,11.4,13.787,31.466,31.466,20.3,13.11584,13.74573,0.31439,13.23477,13.23144,0.029415,0.70755,0.98986,0.70782,,,,,,,,,,,,,,,,
soc1a_20230326, 2023-03-27T20:37:59,74770577.504,0.1,0,390240,0,1,0,0,11.4,13.808,31.32,31.32,20.3,13.11585,13.74573,0.31389,13.25672,13.23144,0.029415,0.70756,0.98986,0.70784,,,,,,,,,,,,,,,,
soc1a_20230326, 2023-03-27T20:37:59,74770577.704,0.1,0,390240,0,1,0,0,11.4,13.821,31.075,31.075,20.299,13.11586,13.74573,0.31294,13.27054,13.23144,0.029415,0.70758,0.98986,0.70786,,,,,,,,,,,,,,,,
soc1a_20230326, 2023-03-27T20:37:59,74770577.904,0.1,0,390240,0,1,0,0,11.4,13.821,31.613,31.613,20.299,13.11587,13.74573,0.31558,13.2679,13.23429,0.036169,0.7076,0.9901,0.70788,,,,,,,,,,,,,,,,
soc1a_20230326, 2023-03-27T20:37:59,74770578.104,0.1,0,390240,0,1,0,0,11.4,13.821,31.466,31.466,20.299,13.11588,13.74573,0.31507,13.26841,13.23429,0.036169,0.70762,0.9901,0.7079,,,,,,,,,,,,,,,,
soc1a_20230326, 2023-03-27T20:37:59,74770578.304,0.1,0,390240,0,1,0,0,11.4,13.783,31.32,31.32,20.299,13.11589,13.74573,0.31457,13.23034,13.23429,0.036169,0.70764,0.9901,0.70792,,,,,,,,,,,,,,,,
soc1a_20230326, 2023-03-27T20:37:59,74770578.504,0.1,0,390240,0,1,0,0,11.4,13.804,31.124,31.124,20.299,13.1159,13.74573,0.31384,13.25251,13.23429,0.036169,0.70766,0.9901,0.70793,,,,,,,,,,,,,,,,
soc1a_20230326, 2023-03-27T20:37:59,74770578.704,0.1,0,390240,0,1,0,0,11.4,13.825,31.075,31.075,20.299,13.11592,13.74573,0.31378,13.27401,13.23429,0.036169,0.70768,0.9901,0.70795,,,,,,,,,,,,,,,,
soc1a_20230326, 2023-03-27T20:37:59,74770578.904,0.1,0,390240,0,1,0,0,11.4,13.83,31.271,31.271,20.299,13.11593,13.74573,0.31484,13.27724,13.23429,0.036169,0.70769,0.9901,0.70797,,,,,,,,,,,,,,,,
soc1a_20230326, 2023-03-27T20:38:00,74770579.104,0.1,0,390240,0,1,0,0,11.4,13.8,31.173,31.173,20.299,13.11594,13.74573,0.31456,13.24751,13.23429,0.036169,0.70771,0.9901,0.70799,,,,,,,,,,,,,,,,
soc1a_20230326, 2023-03-27T20:38:00,74770579.304,0.1,0,390240,0,1,0,0,11.4,13.813,31.32,31.32,20.299,13.11595,13.74573,0.3154,13.25954,13.23429,0.036169,0.70773,0.9901,0.70801,,,,,,,,,,,,,,,,
soc1a_20230326, 2023-03-27T20:38:00,74770579.504,0.1,0,390240,0,1,0,0,11.4,13.804,30.977,30.977,20.299,13.11596,13.74573,0.31399,13.25238,13.23429,0.036169,0.70775,0.9901,0.70803,,,,,,,,,,,,,,,,
soc1a_20230326, 2023-03-27T20:38:00,74770579.704,0.1,0,390240,0,1,0,0,11.4,13.808,31.222,31.222,20.298,13.11597,13.74573,0.31529,13.25538,13.23429,0.036169,0.70777,0.9901,0.70805,,,,,,,,,,,,,,,,
soc1a_20230326, 2023-03-27T20:38:00,74770579.904,0.1,0,390240,0,1,0,0,11.4,13.817,31.613,31.613,20.298,13.11598,13.74573,0.31725,13.262,13.25161,0.004141,0.70779,0.9903,0.70806,,,,,,,,,,,,,,,,
soc1a_20230326, 2023-03-27T20:38:01,74770580.104,0.1,0,390240,0,1,0,0,11.4,13.795,31.466,31.466,20.298,13.11599,13.74573,0.31674,13.24108,13.25161,0.004141,0.7078,0.9903,0.70808,,,,,,,,,,,,,,,,
soc1a_20230326, 2023-03-27T20:38:01,74770580.304,0.1,0,390240,0,1,0,0,11.4,13.804,31.173,31.173,20.298,13.11601,13.74573,0.31556,13.25084,13.25161,0.004141,0.70782,0.9903,0.7081,,,,,,,,,,,,,,,,
soc1a_20230326, 2023-03-27T20:38:01,74770580.504,0.1,0,390240,0,1,0,0,11.4,13.821,31.075,31.075,20.298,13.11602,13.74573,0.31527,13.26828,13.25161,0.004141,0.70784,0.9903,0.70812,,,,,,,,,,,,,,,,
soc1a_20230326, 2023-03-27T20:38:01,74770580.704,0.1,0,390240,0,1,0,0,11.4,13.843,31.564,31.564,20.298,13.11603,13.74573,0.31769,13.28731,13.25161,0.004141,0.70786,0.9903,0.70814,,,,,,,,,,,,,,,,
soc1a_20230326, 2023-03-27T20:38:01,74770580.904,0.1,0,390240,0,1,0,0,11.4,13.791,31.173,31.173,20.298,13.11604,13.74573,0.31605,13.23751,13.25161,0.004141,0.70788,0.9903,0.70816,,,,,,,,,,,,,,,,
soc1a_20230326, 2023-03-27T20:38:02,74770581.104,0.1,0,390240,0,1,0,0,11.4,13.821,30.928,30.928,20.298,13.11605,13.74573,0.31509,13.26848,13.25161,0.004141,0.7079,0.9903,0.70818,,,,,,,,,,,,,,,,
soc1a_20230326, 2023-03-27T20:38:02,74770581.304,0.1,0,390240,0,1,0,0,11.4,13.821,31.173,31.173,20.298,13.11606,13.74573,0.31637,13.2672,13.25161,0.004141,0.70792,0.9903,0.70819,,,,,,,,,,,,,,,,
soc1a_20230326, 2023-03-27T20:38:02,74770581.504,0.1,0,390240,0,1,0,0,11.4,13.8,31.369,31.369,20.298,13.11607,13.74573,0.31743,13.24471,13.25161,0.004141,0.70793,0.9903,0.70821,,,,,,,,,,,,,,,,
soc1a_20230326, 2023-03-27T20:38:02,74770581.704,0.1,0,390240,0,1,0,0,11.4,13.834,31.026,31.026,20.297,13.11608,13.74573,0.31602,13.28042,13.25161,0.004141,0.70795,0.9903,0.70823,,,,,,,,,,,,,,,,
soc1a_20230326, 2023-03-27T20:38:02,74770581.904,0.1,0,390240,0,1,0,0,11.4,13.821,31.222,31.222,20.297,13.1161,13.74573,0.31708,13.26651,13.26647,0.017943,0.70797,0.99064,0.70825,,,,,,,,,,,,,,,,
soc1a_20230326, 2023-03-27T20:38:03,74770582.104,0.1,0,390240,0,1,0,0,11.4,13.791,31.271,31.271,20.297,13.11611,13.74573,0.31746,13.23612,13.26647,0.017943,0.70799,0.99064,0.70827,,,,,,,,,,,,,,,,
soc1a_20230326, 2023-03-27T20:38:03,74770582.304,0.1,0,390240,0,1,0,0,11.4,13.838,31.515,31.515,20.297,13.11612,13.74573,0.31875,13.282,13.26647,0.017943,0.70801,0.99064,0.70829,,,,,,,,,,,,,,,,
soc1a_20230326, 2023-03-27T20:38:03,74770582.504,0.1,0,390240,0,1,0,0,11.4,13.795,30.977,30.977,20.297,13.11613,13.74573,0.31643,13.24145,13.26647,0.017943,0.70803,0.99064,0.7083,,,,,,,,,,,,,,,,
soc1a_20230326, 2023-03-27T20:38:03,74770582.704,0.1,0,390240,0,1,0,0,11.4,13.783,30.684,30.684,20.297,13.11614,13.74573,0.31524,13.22979,13.26647,0.017943,0.70804,0.99064,0.70832,,,,,,,,,,,,,,,,
soc1a_20230326, 2023-03-27T20:38:03,74770582.904,0.1,0,390240,0,1,0,0,11.4,13.795,31.32,31.32,20.297,13.11615,13.74573,0.31832,13.23958,13.26647,0.017943,0.70806,0.99064,0.70834,,,,,,,,,,,,,,,,
soc1a_20230326, 2023-03-27T20:38:04,74770583.104,0.1,0,390240,0,1,0,0,11.4,13.821,31.124,31.124,20.297,13.11616,13.74573,0.31758,13.26605,13.26647,0.017943,0.70808,0.99064,0.70836,,,,,,,,,,,,,,,,
soc1a_20230326, 2023-03-27T20:38:04,74770583.304,0.1,0,390240,0,1,0,0,11.4,13.821,31.124,31.124,20.297,13.11617,13.74573,0.31774,13.26589,13.26647,0.017943,0.7081,0.99064,0.70838,,,,,,,,,,,,,,,,
soc1a_20230326, 2023-03-27T20:38:04,74770583.504,0.1,0,390240,0,1,0,0,11.4,13.778,31.271,31.271,20.297,13.11618,13.74573,0.31857,13.2222,13.26647,0.017943,0.70812,0.99064,0.7084,,,,,,,,,,,,,,,,
soc1a_20230326, 2023-03-27T20:38:04,74770583.704,0.1,0,390240,0,1,0,0,11.4,13.817,31.418,31.418,20.296,13.11619,13.74573,0.3194,13.25996,13.26647,0.017943,0.70814,0.99064,0.70841,,,,,,,,,,,,,,,,
soc1a_20230326, 2023-03-27T20:38:04,74770583.904,0.1,0,390240,0,1,0,0,11.4,13.83,31.173,31.173,20.296,13.11621,13.74573,0.31843,13.27379,13.29231,-0.000173,0.70816,0.99081,0.70843,,,,,,,,,,,,,,,,
soc1a_20230326, 2023-03-27T20:38:05,74770584.104,0.1,0,390240,0,1,0,0,11.4,13.825,31.173,31.173,20.296,13.11622,13.74573,0.31858,13.26936,13.29231,-0.000173,0.70817,0.99081,0.70845,,,,,,,,,,,,,,,,
soc1a_20230326, 2023-03-27T20:38:05,74770584.304,0.1,0,390240,0,1,0,0,11.4,13.817,30.928,30.928,20.296,13.11623,13.74573,0.31761,13.26176,13.29231,-0.000173,0.70819,0.99081,0.70847,,,,,,,,,,,,,,,,
soc1a_20230326, 2023-03-27T20:38:05,74770584.504,0.1,0,390240,0,1,0,0,11.4,13.817,31.173,31.173,20.296,13.11624,13.74573,0.31889,13.26048,13.29231,-0.000173,0.70821,0.99081,0.70849,,,,,,,,,,,,,,,,
soc1a_20230326, 2023-03-27T20:38:05,74770584.704,0.1,0,390240,0,1,0,0,11.4,13.808,31.075,31.075,20.296,13.11625,13.74573,0.3186,13.25221,13.29231,-0.000173,0.70823,0.99081,0.70851,,,,,,,,,,,,,,,,
soc1a_20230326, 2023-03-27T20:38:05,74770584.904,0.1,0,390240,0,1,0,0,11.4,13.787,31.026,31.026,20.296,13.11626,13.74573,0.31853,13.23085,13.29231,-0.000173,0.70825,0.99081,0.70853,,,,,,,,,,,,,,,,
soc1a_20230326, 2023-03-27T20:38:06,74770585.104,0.1,0,390240,0,1,0,0,11.4,13.821,31.124,31.124,20.296,13.11627,13.74573,0.31913,13.26455,13.29231,-0.000173,0.70827,0.99081,0.70854,,,,,,,,,,,,,,,,
soc1a_20230326, 2023-03-27T20:38:06,74770585.304,0.1,0,390240,0,1,0,0,11.4,13.825,31.124,31.124,20.296,13.11628,13.74573,0.31929,13.26868,13.29231,-0.000173,0.70828,0.99081,0.70856,,,,,,,,,,,,,,,,
soc1a_20230326, 2023-03-27T20:38:06,74770585.504,0.1,0,390240,0,1,0,0,11.4,13.791,30.88,30.88,20.296,13.1163,13.74573,0.31832,13.23536,13.29231,-0.000173,0.7083,0.99081,0.70858,,,,,,,,,,,,,,,,
soc1a_20230326, 2023-03-27T20:38:06,74770585.704,0.1,0,390240,0,1,0,0,11.4,13.821,31.271,31.271,20.295,13.11631,13.74573,0.32027,13.26342,13.29231,-0.000173,0.70832,0.99081,0.7086,,,,,,,,,,,,,,,,
soc1a_20230326, 2023-03-27T20:38:06,74770585.904,0.1,0,390240,0,1,0,0,11.4,13.825,31.515,31.515,20.295,13.11632,13.74573,0.32155,13.26644,13.3052,-0.055162,0.70834,0.99013,0.70862,,,,,,,,,,,,,,,,
soc1a_20230326, 2023-03-27T20:38:07,74770586.104,0.1,0,390240,0,1,0,0,11.4,13.825,31.369,31.369,20.295,13.11633,13.74573,0.32103,13.26696,13.3052,-0.055162,0.70836,0.99013,0.70864,,,,,,,,,,,,,,,,
soc1a_20230326, 2023-03-27T20:38:07,74770586.304,0.1,0,390240,0,1,0,0,11.4,13.817,31.466,31.466,20.295,13.11634,13.74573,0.32164,13.25779,13.3052,-0.055162,0.70838,0.99013,0.70865,,,,,,,,,,,,,,,,
soc1a_20230326, 2023-03-27T20:38:07,74770586.504,0.1,0,390240,0,1,0,0,11.4,13.834,31.173,31.173,20.295,13.11635,13.74573,0.32044,13.27614,13.3052,-0.055162,0.7084,0.99013,0.70867,,,,,,,,,,,,,,,,
soc1a_20230326, 2023-03-27T20:38:07,74770586.704,0.1,0,390240,0,1,0,0,11.4,13.8,31.271,31.271,20.295,13.11636,13.74573,0.32104,13.24124,13.3052,-0.055162,0.70841,0.99013,0.70869,,,,,,,,,,,,,,,,
soc1a_20230326, 2023-03-27T20:38:07,74770586.904,0.1,0,390240,0,1,0,0,11.4,13.834,31.075,31.075,20.295,13.11637,13.74573,0.32029,13.2763,13.3052,-0.055162,0.70843,0.99013,0.70871,,,,,,,,,,,,,,,,
soc1a_20230326, 2023-03-27T20:38:08,74770587.104,0.1,0,390240,0,1,0,0,11.4,13.851,31.075,31.075,20.295,13.11638,13.74573,0.32044,13.2933,13.3052,-0.055162,0.70845,0.99013,0.70873,,,,,,,,,,,,,,,,
soc1a_20230326, 2023-03-27T20:38:08,74770587.304,0.1,0,390240,0,1,0,0,11.4,13.791,30.928,30.928,20.295,13.1164,13.74573,0.31992,13.23381,13.3052,-0.055162,0.70847,0.99013,0.70875,,,,,,,,,,,,,,,,
soc1a_20230326, 2023-03-27T20:38:08,74770587.504,0.1,0,390240,0,1,0,0,11.4,13.804,30.733,30.733,20.295,13.11641,13.74573,0.31916,13.24743,13.3052,-0.055162,0.70849,0.99013,0.70877,,,,,,,,,,,,,,,,
soc1a_20230326, 2023-03-27T20:38:08,74770587.704,0.1,0,390240,0,1,0,0,11.4,13.813,30.831,30.831,20.294,13.11642,13.74573,0.31975,13.25542,13.3052,-0.055162,0.70851,0.99013,0.70878,,,,,,,,,,,,,,,,
soc1a_20230326, 2023-03-27T20:38:08,74770587.904,0.1,0,390240,0,1,0,0,11.4,13.808,30.831,30.831,20.294,13.11643,13.74573,0.3199,13.251,13.25381,0.000422,0.70852,0.9903,0.7088,,,,,,,,,,,,,,,,
soc1a_20230326, 2023-03-27T20:38:08,74770588.104,0.1,0,390240,0,1,0,0,11.4,13.783,30.977,30.977,20.294,13.11644,13.74573,0.32072,13.22446,13.25381,0.000422,0.70854,0.9903,0.70882,,,,,,,,,,,,,,,,
soc1a_20230326, 2023-03-27T20:38:08,74770588.304,0.1,0,390240,0,1,0,0,11.4,13.795,30.928,30.928,20.294,13.11645,13.74573,0.32064,13.23741,13.25381,0.000422,0.70856,0.9903,0.70884,,,,,,,,,,,,,,,,
soc1a_20230326, 2023-03-27T20:38:08,74770588.504,0.1,0,390240,0,1,0,0,11.4,13.804,30.88,30.88,20.294,13.11646,13.74573,0.32056,13.24607,13.25381,0.000422,0.70858,0.9903,0.70886,,,,,,,,,,,,,,,,
soc1a_20230326, 2023-03-27T20:38:09,74770588.704,0.1,0,390240,0,1,0,0,11.4,13.83,31.026,31.026,20.294,13.11647,13.74573,0.32138,13.27098,13.25381,0.000422,0.7086,0.9903,0.70888,,,,,,,,,,,,,,,,
soc1a_20230326, 2023-03-27T20:38:09,74770588.904,0.1,0,390240,0,1,0,0,11.4,13.813,30.977,30.977,20.294,13.11648,13.74573,0.32129,13.25392,13.25381,0.000422,0.70862,0.9903,0.70889,,,,,,,,,,,,,,,,
soc1a_20230326, 2023-03-27T20:38:09,74770589.104,0.1,0,390240,0,1,0,0,11.4,13.8,30.635,30.635,20.294,13.1165,13.74573,0.31986,13.24249,13.25381,0.000422,0.70863,0.9903,0.70891,,,,,,,,,,,,,,,,
soc1a_20230326, 2023-03-27T20:38:09,74770589.304,0.1,0,390240,0,1,0,0,11.4,13.843,30.831,30.831,20.294,13.11651,13.74573,0.3209,13.28433,13.25381,0.000422,0.70865,0.9903,0.70893,,,,,,,,,,,,,,,,
soc1a_20230326, 2023-03-27T20:38:09,74770589.504,0.1,0,390240,0,1,0,0,11.4,13.795,30.586,30.586,20.294,13.11652,13.74573,0.31992,13.23816,13.25381,0.000422,0.70867,0.9903,0.70895,,,,,,,,,,,,,,,,
soc1a_20230326, 2023-03-27T20:38:10,74770589.704,0.1,0,390240,0,1,0,0,11.4,13.83,30.977,30.977,20.293,13.11653,13.74573,0.32186,13.27052,13.25381,0.000422,0.70869,0.9903,0.70897,,,,,,,,,,,,,,,,
soc1a_20230326, 2023-03-27T20:38:10,74770589.904,0.1,0,390240,0,1,0,0,11.4,13.783,30.928,30.928,20.293,13.11654,13.74573,0.32178,13.22345,13.26686,-0.013335,0.70871,0.99037,0.70898,,,,,,,,,,,,,,,,
soc1a_20230326, 2023-03-27T20:38:10,74770590.104,0.1,0,390240,0,1,0,0,11.4,13.804,30.88,30.88,20.293,13.11655,13.74573,0.32169,13.24498,13.26686,-0.013335,0.70873,0.99037,0.709,,,,,,,,,,,,,,,,
soc1a_20230326, 2023-03-27T20:38:10,74770590.304,0.1,0,390240,0,1,0,0,11.4,13.795,30.928,30.928,20.293,13.11656,13.74573,0.32206,13.23604,13.26686,-0.013335,0.70874,0.99037,0.70902,,,,,,,,,,,,,,,,
soc1a_20230326, 2023-03-27T20:38:10,74770590.504,0.1,0,390240,0,1,0,0,11.4,13.778,30.684,30.684,20.293,13.11657,13.74573,0.32107,13.21989,13.26686,-0.013335,0.70876,0.99037,0.70904,,,,,,,,,,,,,,,,
soc1a_20230326, 2023-03-27T20:38:11,74770590.704,0.1,0,390240,0,1,0,0,11.4,13.808,31.026,31.026,20.293,13.11658,13.74573,0.32279,13.24819,13.26686,-0.013335,0.70878,0.99037,0.70906,,,,,,,,,,,,,,,,
soc1a_20230326, 2023-03-27T20:38:11,74770590.904,0.1,0,390240,0,1,0,0,11.4,13.83,31.026,31.026,20.293,13.1166,13.74573,0.32293,13.26949,13.26686,-0.013335,0.7088,0.99037,0.70908,,,,,,,,,,,,,,,,
soc1a_20230326, 2023-03-27T20:38:11,74770591.104,0.1,0,390240,0,1,0,0,11.4,13.86,30.733,30.733,20.293,13.11661,13.74573,0.32172,13.30071,13.26686,-0.013335,0.70882,0.99037,0.70909,,,,,,,,,,,,,,,,
soc1a_20230326, 2023-03-27T20:38:11,74770591.304,0.1,0,390240,0,1,0,0,11.4,13.821,30.928,30.928,20.293,13.11662,13.74573,0.32276,13.26109,13.26686,-0.013335,0.70884,0.99037,0.70911,,,,,,,,,,,,,,,,
soc1a_20230326, 2023-03-27T20:38:11,74770591.504,0.1,0,390240,0,1,0,0,11.4,13.847,31.418,31.418,20.293,13.11663,13.74573,0.32514,13.28443,13.26686,-0.013335,0.70885,0.99037,0.70913,,,,,,,,,,,,,,,,
soc1a_20230326, 2023-03-27T20:38:12,74770591.704,0.1,0,390240,0,1,0,0,11.4,13.821,31.271,31.271,20.292,13.11664,13.74573,0.32461,13.25925,13.26686,-0.013335,0.70887,0.99037,0.70915,,,,,,,,,,,,,,,,
soc1a_20230326, 2023-03-27T20:38:12,74770591.904,0.1,0,390240,0,1,0,0,11.4,13.808,31.026,31.026,20.292,13.11665,13.74573,0.32362,13.24738,13.27227,-0.029335,0.70889,0.9903,0.70917,,,,,,,,,,,,,,,,
soc1a_20230326, 2023-03-27T20:38:12,74770592.104,0.1,0,390240,0,1,0,0,11.4,13.825,30.88,30.88,20.292,13.11666,13.74573,0.32308,13.26507,13.27227,-0.029335,0.70891,0.9903,0.70919,,,,,,,,,,,,,,,,
soc1a_20230326, 2023-03-27T20:38:12,74770592.304,0.1,0,390240,0,1,0,0,11.4,13.834,31.124,31.124,20.292,13.11667,13.74573,0.32435,13.27239,13.27227,-0.029335,0.70893,0.9903,0.7092,,,,,,,,,,,,,,,,
soc1a_20230326, 2023-03-27T20:38:12,74770592.504,0.1,0,390240,0,1,0,0,11.4,13.821,31.32,31.32,20.292,13.11668,13.74573,0.3254,13.25849,13.27227,-0.029335,0.70895,0.9903,0.70922,,,,,,,,,,,,,,,,
soc1a_20230326, 2023-03-27T20:38:13,74770592.704,0.1,0,390240,0,1,0,0,11.4,13.804,31.026,31.026,20.292,13.11669,13.74573,0.32419,13.24255,13.27227,-0.029335,0.70896,0.9903,0.70924,,,,,,,,,,,,,,,,
soc1a_20230326, 2023-03-27T20:38:13,74770592.904,0.1,0,390240,0,1,0,0,11.4,13.847,30.928,30.928,20.292,13.1167,13.74573,0.32387,13.28574,13.27227,-0.029335,0.70898,0.9903,0.70926,,,,,,,,,,,,,,,,
soc1a_20230326, 2023-03-27T20:38:13,74770593.104,0.1,0,390240,0,1,0,0,11.4,13.817,30.977,30.977,20.292,13.11672,13.74573,0.32423,13.25538,13.27227,-0.029335,0.709,0.9903,0.70928,,,,,,,,,,,,,,,,
soc1a_20230326, 2023-03-27T20:38:13,74770593.304,0.1,0,390240,0,1,0,0,11.4,13.817,31.173,31.173,20.292,13.11673,13.74573,0.32527,13.25435,13.27227,-0.029335,0.70902,0.9903,0.7093,,,,,,,,,,,,,,,,
soc1a_20230326, 2023-03-27T20:38:13,74770593.504,0.1,0,390240,0,1,0,0,11.4,13.86,31.564,31.564,20.292,13.11674,13.74573,0.32721,13.29529,13.27227,-0.029335,0.70904,0.9903,0.70931,,,,,,,,,,,,,,,,
soc1a_20230326, 2023-03-27T20:38:14,74770593.704,0.1,0,390240,0,1,0,0,11.4,13.821,30.782,30.782,20.291,13.11675,13.74573,0.32374,13.26017,13.27227,-0.029335,0.70906,0.9903,0.70933,,,,,,,,,,,,,,,,
soc1a_20230326, 2023-03-27T20:38:14,74770593.904,0.1,0,390240,0,1,0,0,11.4,13.813,31.32,31.32,20.291,13.11676,13.74573,0.32635,13.24899,13.26676,-0.032151,0.70907,0.99024,0.70935,,,,,,,,,,,,,,,,
soc1a_20230326, 2023-03-27T20:38:14,74770594.104,0.1,0,390240,0,1,0,0,11.4,13.8,31.026,31.026,20.291,13.11677,13.74573,0.32514,13.23735,13.26676,-0.032151,0.70909,0.99024,0.70937,,,,,,,,,,,,,,,,
soc1a_20230326, 2023-03-27T20:38:14,74770594.304,0.1,0,390240,0,1,0,0,11.4,13.855,30.782,30.782,20.291,13.11678,13.74573,0.32415,13.29408,13.26676,-0.032151,0.70911,0.99024,0.70939,,,,,,,,,,,,,,,,
soc1a_20230326, 2023-03-27T20:38:14,74770594.504,0.1,0,390240,0,1,0,0,11.4,13.825,31.075,31.075,20.291,13.11679,13.74573,0.32563,13.26259,13.26676,-0.032151,0.70913,0.99024,0.70941,,,,,,,,,,,,,,,,
soc1a_20230326, 2023-03-27T20:38:15,74770594.704,0.1,0,390240,0,1,0,0,11.4,13.838,31.222,31.222,20.291,13.11681,13.74573,0.32644,13.27465,13.26676,-0.032151,0.70915,0.99024,0.70943,,,,,,,,,,,,,,,,
